Unnamed: 0	wavelength	counts
184	301.992792	134.0
185	302.366086	128.0
186	302.739346	131.0
187	303.112572	132.0
188	303.485764	159.0
189	303.858922	130.0
190	304.232045	128.0
191	304.605135	125.0
192	304.97819	128.0
193	305.35121	130.0
194	305.724197	128.0
195	306.097149	126.0
196	306.470067	127.0
197	306.842951	124.0
198	307.215801	130.0
199	307.588616	126.0
200	307.961397	125.0
201	308.334144	131.0
202	308.706856	133.0
203	309.079534	128.0
204	309.452178	132.0
205	309.824787	140.0
206	310.197362	128.0
207	310.569903	125.0
208	310.942409	133.0
209	311.314881	126.0
210	311.687319	128.0
211	312.059722	136.0
212	312.432091	130.0
213	312.804425	124.0
214	313.176725	133.0
215	313.54899	138.0
216	313.921222	130.0
217	314.293418	125.0
218	314.66558	127.0
219	315.037708	126.0
220	315.409801	137.0
221	315.78186	132.0
222	316.153884	126.0
223	316.525874	126.0
224	316.89783	126.0
225	317.26975	128.0
226	317.641637	130.0
227	318.013488	129.0
228	318.385305	127.0
229	318.757088	139.0
230	319.128836	130.0
231	319.500549	129.0
232	319.872228	131.0
233	320.243873	125.0
234	320.615482	135.0
235	320.987057	124.0
236	321.358598	126.0
237	321.730104	126.0
238	322.101575	132.0
239	322.473011	131.0
240	322.844413	157.0
241	323.215781	130.0
242	323.587113	125.0
243	323.958411	130.0
244	324.329674	129.0
245	324.700903	128.0
246	325.072096	127.0
247	325.443255	126.0
248	325.81438	125.0
249	326.185469	151.0
250	326.556524	127.0
251	326.927544	132.0
252	327.298529	125.0
253	327.66948	128.0
254	328.040396	136.0
255	328.411277	127.0
256	328.782123	127.0
257	329.152934	130.0
258	329.523711	133.0
259	329.894452	129.0
260	330.265159	126.0
261	330.635831	131.0
262	331.006468	125.0
263	331.377071	126.0
264	331.747638	128.0
265	332.118171	175.0
266	332.488668	138.0
267	332.859131	127.0
268	333.229559	125.0
269	333.599951	133.0
270	333.970309	132.0
271	334.340632	125.0
272	334.71092	129.0
273	335.081174	135.0
274	335.451392	134.0
275	335.821575	125.0
276	336.191723	127.0
277	336.561836	128.0
278	336.931914	132.0
279	337.301957	132.0
280	337.671966	127.0
281	338.041939	133.0
282	338.411877	129.0
283	338.78178	134.0
284	339.151648	127.0
285	339.521481	134.0
286	339.891278	132.0
287	340.261041	132.0
288	340.630769	128.0
289	341.000461	137.0
290	341.370119	132.0
291	341.739741	129.0
292	342.109328	126.0
293	342.47888	131.0
294	342.848397	138.0
295	343.217878	137.0
296	343.587325	128.0
297	343.956736	129.0
298	344.326112	128.0
299	344.695453	126.0
300	345.064759	126.0
301	345.43403	131.0
302	345.803265	130.0
303	346.172465	127.0
304	346.54163	137.0
305	346.910759	132.0
306	347.279854	130.0
307	347.648913	149.0
308	348.017936	135.0
309	348.386925	129.0
310	348.755878	130.0
311	349.124796	159.0
312	349.493678	134.0
313	349.862526	130.0
314	350.231337	129.0
315	350.600114	126.0
316	350.968855	135.0
317	351.337561	128.0
318	351.706231	131.0
319	352.074866	131.0
320	352.443466	125.0
321	352.81203	125.0
322	353.180559	127.0
323	353.549053	141.0
324	353.917511	136.0
325	354.285933	130.0
326	354.65432	133.0
327	355.022672	131.0
328	355.390988	133.0
329	355.759269	129.0
330	356.127514	130.0
331	356.495724	129.0
332	356.863898	129.0
333	357.232037	130.0
334	357.60014	129.0
335	357.968208	132.0
336	358.33624	132.0
337	358.704237	127.0
338	359.072198	124.0
339	359.440123	128.0
340	359.808013	127.0
341	360.175867	129.0
342	360.543686	172.0
343	360.911469	135.0
344	361.279217	131.0
345	361.646929	130.0
346	362.014605	130.0
347	362.382246	134.0
348	362.749851	131.0
349	363.11742	141.0
350	363.484954	143.0
351	363.852452	129.0
352	364.219914	125.0
353	364.587341	125.0
354	364.954732	126.0
355	365.322087	135.0
356	365.689406	129.0
357	366.05669	125.0
358	366.423938	129.0
359	366.79115	127.0
360	367.158327	125.0
361	367.525468	129.0
362	367.892573	130.0
363	368.259642	127.0
364	368.626675	127.0
365	368.993673	126.0
366	369.360634	126.0
367	369.72756	128.0
368	370.094451	129.0
369	370.461305	130.0
370	370.828123	147.0
371	371.194906	134.0
372	371.561653	129.0
373	371.928363	128.0
374	372.295038	130.0
375	372.661677	128.0
376	373.02828	128.0
377	373.394848	126.0
378	373.761379	132.0
379	374.127874	128.0
380	374.494334	131.0
381	374.860757	134.0
382	375.227145	128.0
383	375.593496	131.0
384	375.959812	130.0
385	376.326091	133.0
386	376.692335	133.0
387	377.058543	128.0
388	377.424714	126.0
389	377.79085	125.0
390	378.156949	126.0
391	378.523013	127.0
392	378.88904	125.0
393	379.255031	129.0
394	379.620987	127.0
395	379.986906	130.0
396	380.352789	127.0
397	380.718636	126.0
398	381.084447	131.0
399	381.450222	129.0
400	381.81596	128.0
401	382.181663	126.0
402	382.547329	125.0
403	382.91296	127.0
404	383.278554	126.0
405	383.644111	130.0
406	384.009633	134.0
407	384.375119	128.0
408	384.740568	130.0
409	385.105981	128.0
410	385.471358	128.0
411	385.836699	127.0
412	386.202003	126.0
413	386.567271	151.0
414	386.932503	135.0
415	387.297699	127.0
416	387.662858	129.0
417	388.027982	130.0
418	388.393068	128.0
419	388.758119	130.0
420	389.123133	131.0
421	389.488111	127.0
422	389.853053	165.0
423	390.217958	133.0
424	390.582827	130.0
425	390.947659	127.0
426	391.312456	125.0
427	391.677215	126.0
428	392.041939	131.0
429	392.406626	133.0
430	392.771277	128.0
431	393.135891	134.0
432	393.500469	140.0
433	393.86501	128.0
434	394.229515	129.0
435	394.593983	128.0
436	394.958415	125.0
437	395.322811	124.0
438	395.68717	125.0
439	396.051493	126.0
440	396.415779	129.0
441	396.780028	130.0
442	397.144242	122.0
443	397.508418	128.0
444	397.872558	130.0
445	398.236662	127.0
446	398.600729	129.0
447	398.964759	132.0
448	399.328753	128.0
449	399.69271	132.0
450	400.056631	131.0
451	400.420515	127.0
452	400.784363	129.0
453	401.148174	139.0
454	401.511948	129.0
455	401.875685	126.0
456	402.239386	132.0
457	402.603051	134.0
458	402.966678	131.0
459	403.330269	129.0
460	403.693824	131.0
461	404.057342	125.0
462	404.420822	126.0
463	404.784267	125.0
464	405.147674	128.0
465	405.511045	126.0
466	405.874379	128.0
467	406.237677	125.0
468	406.600937	125.0
469	406.964161	130.0
470	407.327348	124.0
471	407.690498	133.0
472	408.053612	128.0
473	408.416689	130.0
474	408.779729	156.0
475	409.142732	138.0
476	409.505698	130.0
477	409.868627	126.0
478	410.23152	125.0
479	410.594376	130.0
480	410.957195	133.0
481	411.319977	130.0
482	411.682722	127.0
483	412.04543	127.0
484	412.408101	127.0
485	412.770736	125.0
486	413.133333	123.0
487	413.495894	136.0
488	413.858418	131.0
489	414.220905	128.0
490	414.583354	124.0
491	414.945767	125.0
492	415.308143	132.0
493	415.670482	127.0
494	416.032784	128.0
495	416.395049	131.0
496	416.757277	124.0
497	417.119467	138.0
498	417.481621	128.0
499	417.843738	141.0
500	418.205818	130.0
501	418.567861	129.0
502	418.929866	128.0
503	419.291835	129.0
504	419.653766	138.0
505	420.015661	129.0
506	420.377518	126.0
507	420.739338	138.0
508	421.101121	137.0
509	421.462867	128.0
510	421.824576	124.0
511	422.186248	128.0
512	422.547882	127.0
513	422.90948	131.0
514	423.27104	122.0
515	423.632563	135.0
516	423.994049	127.0
517	424.355497	168.0
518	424.716909	132.0
519	425.078283	125.0
520	425.43962	152.0
521	425.80092	132.0
522	426.162182	129.0
523	426.523407	126.0
524	426.884595	129.0
525	427.245746	124.0
526	427.60686	136.0
527	427.967936	129.0
528	428.328975	127.0
529	428.689976	132.0
530	429.05094	130.0
531	429.411867	128.0
532	429.772757	134.0
533	430.133609	127.0
534	430.494424	129.0
535	430.855201	126.0
536	431.215941	135.0
537	431.576644	130.0
538	431.937309	157.0
539	432.297937	131.0
540	432.658528	130.0
541	433.019081	136.0
542	433.379596	130.0
543	433.740075	128.0
544	434.100515	133.0
545	434.460919	128.0
546	434.821284	130.0
547	435.181613	126.0
548	435.541904	126.0
549	435.902157	137.0
550	436.262373	132.0
551	436.622551	134.0
552	436.982692	132.0
553	437.342796	134.0
554	437.702861	134.0
555	438.06289	129.0
556	438.42288	139.0
557	438.782833	138.0
558	439.142749	137.0
559	439.502627	137.0
560	439.862467	133.0
561	440.22227	137.0
562	440.582035	137.0
563	440.941763	138.0
564	441.301453	137.0
565	441.661105	137.0
566	442.020719	137.0
567	442.380296	136.0
568	442.739836	140.0
569	443.099337	141.0
570	443.458801	138.0
571	443.818227	144.0
572	444.177616	141.0
573	444.536967	140.0
574	444.89628	146.0
575	445.255555	142.0
576	445.614793	194.0
577	445.973992	145.0
578	446.333154	134.0
579	446.692279	140.0
580	447.051365	142.0
581	447.410414	142.0
582	447.769425	140.0
583	448.128398	138.0
584	448.487334	142.0
585	448.846231	149.0
586	449.205091	144.0
587	449.563913	144.0
588	449.922697	195.0
589	450.281443	149.0
590	450.640151	139.0
591	450.998821	146.0
592	451.357454	144.0
593	451.716048	144.0
594	452.074605	135.0
595	452.433124	142.0
596	452.791605	145.0
597	453.150048	141.0
598	453.508452	143.0
599	453.86682	138.0
600	454.225149	141.0
601	454.58344	139.0
602	454.941693	139.0
603	455.299908	145.0
604	455.658085	143.0
605	456.016224	142.0
606	456.374325	134.0
607	456.732388	144.0
608	457.090413	137.0
609	457.4484	142.0
610	457.806349	147.0
611	458.16426	178.0
612	458.522133	141.0
613	458.879967	140.0
614	459.237764	140.0
615	459.595523	140.0
616	459.953243	141.0
617	460.310925	136.0
618	460.668569	139.0
619	461.026175	139.0
620	461.383743	138.0
621	461.741273	144.0
622	462.098765	141.0
623	462.456218	144.0
624	462.813633	139.0
625	463.17101	139.0
626	463.528349	185.0
627	463.88565	142.0
628	464.242912	138.0
629	464.600136	138.0
630	464.957322	141.0
631	465.31447	141.0
632	465.671579	340.0
633	466.02865	136.0
634	466.385683	137.0
635	466.742678	140.0
636	467.099634	146.0
637	467.456552	145.0
638	467.813432	132.0
639	468.170273	135.0
640	468.527076	139.0
641	468.883841	141.0
642	469.240567	134.0
643	469.597255	136.0
644	469.953905	137.0
645	470.310516	137.0
646	470.667089	144.0
647	471.023624	137.0
648	471.38012	135.0
649	471.736577	135.0
650	472.092997	157.0
651	472.449377	141.0
652	472.80572	138.0
653	473.162024	140.0
654	473.518289	133.0
655	473.874516	140.0
656	474.230705	144.0
657	474.586855	137.0
658	474.942966	137.0
659	475.299039	138.0
660	475.655074	133.0
661	476.01107	134.0
662	476.367027	135.0
663	476.722946	138.0
664	477.078827	132.0
665	477.434669	139.0
666	477.790472	145.0
667	478.146237	133.0
668	478.501963	151.0
669	478.85765	139.0
670	479.213299	144.0
671	479.568909	138.0
672	479.924481	136.0
673	480.280014	137.0
674	480.635508	141.0
675	480.990964	139.0
676	481.346381	137.0
677	481.70176	137.0
678	482.057099	138.0
679	482.4124	136.0
680	482.767663	134.0
681	483.122886	132.0
682	483.478071	133.0
683	483.833218	138.0
684	484.188325	137.0
685	484.543394	142.0
686	484.898424	138.0
687	485.253415	133.0
688	485.608367	136.0
689	485.963281	139.0
690	486.318156	135.0
691	486.672992	135.0
692	487.027789	136.0
693	487.382548	136.0
694	487.737267	144.0
695	488.091948	139.0
696	488.44659	154.0
697	488.801193	147.0
698	489.155758	144.0
699	489.510283	154.0
700	489.864769	136.0
701	490.219217	175.0
702	490.573626	138.0
703	490.927995	138.0
704	491.282326	132.0
705	491.636618	137.0
706	491.990871	136.0
707	492.345085	134.0
708	492.699261	146.0
709	493.053397	139.0
710	493.407494	133.0
711	493.761552	135.0
712	494.115571	140.0
713	494.469552	143.0
714	494.823493	137.0
715	495.177395	136.0
716	495.531258	137.0
717	495.885082	136.0
718	496.238867	136.0
719	496.592613	136.0
720	496.94632	138.0
721	497.299988	141.0
722	497.653617	138.0
723	498.007207	149.0
724	498.360757	145.0
725	498.714269	141.0
726	499.067741	139.0
727	499.421174	135.0
728	499.774569	137.0
729	500.127924	140.0
730	500.481239	136.0
731	500.834516	141.0
732	501.187754	138.0
733	501.540952	140.0
734	501.894111	141.0
735	502.247231	145.0
736	502.600312	140.0
737	502.953353	141.0
738	503.306355	134.0
739	503.659318	149.0
740	504.012242	167.0
741	504.365126	146.0
742	504.717972	140.0
743	505.070778	138.0
744	505.423544	144.0
745	505.776272	146.0
746	506.12896	145.0
747	506.481609	140.0
748	506.834218	139.0
749	507.186788	176.0
750	507.539319	146.0
751	507.89181	143.0
752	508.244262	144.0
753	508.596675	142.0
754	508.949048	175.0
755	509.301382	148.0
756	509.653677	146.0
757	510.005932	142.0
758	510.358148	144.0
759	510.710324	162.0
760	511.062461	140.0
761	511.414558	150.0
762	511.766616	141.0
763	512.118635	147.0
764	512.470614	151.0
765	512.822554	151.0
766	513.174454	170.0
767	513.526314	142.0
768	513.878135	142.0
769	514.229917	146.0
770	514.581659	139.0
771	514.933362	139.0
772	515.285025	150.0
773	515.636648	145.0
774	515.988232	142.0
775	516.339776	139.0
776	516.691281	149.0
777	517.042746	144.0
778	517.394172	142.0
779	517.745558	146.0
780	518.096904	153.0
781	518.448211	146.0
782	518.799478	144.0
783	519.150705	140.0
784	519.501893	151.0
785	519.853041	139.0
786	520.20415	149.0
787	520.555218	140.0
788	520.906247	152.0
789	521.257237	140.0
790	521.608186	156.0
791	521.959096	177.0
792	522.309967	142.0
793	522.660797	141.0
794	523.011588	143.0
795	523.362339	145.0
796	523.71305	145.0
797	524.063722	141.0
798	524.414353	144.0
799	524.764945	142.0
800	525.115497	151.0
801	525.46601	141.0
802	525.816482	145.0
803	526.166915	144.0
804	526.517308	148.0
805	526.867661	143.0
806	527.217974	147.0
807	527.568247	147.0
808	527.91848	147.0
809	528.268674	145.0
810	528.618828	146.0
811	528.968941	149.0
812	529.319015	145.0
813	529.669049	153.0
814	530.019043	142.0
815	530.368997	141.0
816	530.718911	144.0
817	531.068785	147.0
818	531.418619	141.0
819	531.768414	143.0
820	532.118168	145.0
821	532.467882	146.0
822	532.817556	146.0
823	533.16719	143.0
824	533.516785	151.0
825	533.866339	143.0
826	534.215853	144.0
827	534.565327	141.0
828	534.914761	140.0
829	535.264155	143.0
830	535.613509	146.0
831	535.962823	154.0
832	536.312096	144.0
833	536.66133	142.0
834	537.010523	145.0
835	537.359677	147.0
836	537.70879	153.0
837	538.057863	142.0
838	538.406896	146.0
839	538.755889	145.0
840	539.104842	184.0
841	539.453754	180.0
842	539.802626	149.0
843	540.151458	148.0
844	540.50025	143.0
845	540.849002	145.0
846	541.197713	149.0
847	541.546385	148.0
848	541.895016	151.0
849	542.243606	143.0
850	542.592157	146.0
851	542.940667	154.0
852	543.289137	150.0
853	543.637567	166.0
854	543.985956	154.0
855	544.334305	149.0
856	544.682614	146.0
857	545.030882	146.0
858	545.37911	152.0
859	545.727298	149.0
860	546.075446	149.0
861	546.423553	176.0
862	546.771619	179.0
863	547.119646	148.0
864	547.467631	148.0
865	547.815577	150.0
866	548.163482	155.0
867	548.511347	158.0
868	548.859171	145.0
869	549.206955	142.0
870	549.554698	148.0
871	549.902401	151.0
872	550.250064	149.0
873	550.597686	148.0
874	550.945267	148.0
875	551.292808	152.0
876	551.640309	145.0
877	551.987769	152.0
878	552.335189	148.0
879	552.682568	160.0
880	553.029906	149.0
881	553.377204	150.0
882	553.724461	145.0
883	554.071678	141.0
884	554.418854	157.0
885	554.76599	144.0
886	555.113085	162.0
887	555.46014	151.0
888	555.807154	144.0
889	556.154127	151.0
890	556.50106	148.0
891	556.847952	155.0
892	557.194803	143.0
893	557.541614	150.0
894	557.888384	150.0
895	558.235113	149.0
896	558.581802	148.0
897	558.92845	155.0
898	559.275057	150.0
899	559.621624	147.0
900	559.96815	152.0
901	560.314635	171.0
902	560.661079	147.0
903	561.007483	152.0
904	561.353846	151.0
905	561.700168	154.0
906	562.046449	149.0
907	562.39269	147.0
908	562.73889	147.0
909	563.085049	151.0
910	563.431167	151.0
911	563.777245	148.0
912	564.123281	155.0
913	564.469277	153.0
914	564.815232	149.0
915	565.161146	145.0
916	565.507019	153.0
917	565.852851	152.0
918	566.198643	153.0
919	566.544393	156.0
920	566.890103	147.0
921	567.235772	142.0
922	567.581399	152.0
923	567.926986	148.0
924	568.272532	153.0
925	568.618037	150.0
926	568.963501	152.0
927	569.308924	148.0
928	569.654306	144.0
929	569.999647	146.0
930	570.344948	147.0
931	570.690207	155.0
932	571.035425	153.0
933	571.380602	146.0
934	571.725738	149.0
935	572.070833	148.0
936	572.415887	145.0
937	572.7609	155.0
938	573.105872	152.0
939	573.450803	148.0
940	573.795692	151.0
941	574.140541	147.0
942	574.485348	148.0
943	574.830115	152.0
944	575.17484	150.0
945	575.519524	145.0
946	575.864167	147.0
947	576.208769	155.0
948	576.55333	156.0
949	576.897849	157.0
950	577.242328	146.0
951	577.586765	145.0
952	577.931161	148.0
953	578.275515	150.0
954	578.619829	147.0
955	578.964101	146.0
956	579.308332	152.0
957	579.652522	151.0
958	579.996671	158.0
959	580.340778	152.0
960	580.684844	154.0
961	581.028869	158.0
962	581.372853	154.0
963	581.716795	151.0
964	582.060696	143.0
965	582.404555	147.0
966	582.748374	149.0
967	583.092151	150.0
968	583.435886	150.0
969	583.779581	148.0
970	584.123234	150.0
971	584.466845	154.0
972	584.810415	166.0
973	585.153944	147.0
974	585.497431	146.0
975	585.840877	150.0
976	586.184282	150.0
977	586.527645	159.0
978	586.870967	150.0
979	587.214247	156.0
980	587.557486	149.0
981	587.900683	147.0
982	588.243839	152.0
983	588.586953	148.0
984	588.930026	151.0
985	589.273058	151.0
986	589.616048	153.0
987	589.958996	152.0
988	590.301903	151.0
989	590.644768	150.0
990	590.987592	146.0
991	591.330374	152.0
992	591.673115	194.0
993	592.015814	151.0
994	592.358472	147.0
995	592.701087	145.0
996	593.043662	148.0
997	593.386195	150.0
998	593.728686	159.0
999	594.071135	153.0
1000	594.413543	151.0
1001	594.755909	147.0
1002	595.098234	147.0
1003	595.440517	149.0
1004	595.782758	151.0
1005	596.124957	148.0
1006	596.467115	147.0
1007	596.809231	207.0
1008	597.151306	150.0
1009	597.493339	146.0
1010	597.83533	144.0
1011	598.177279	152.0
1012	598.519186	149.0
1013	598.861052	148.0
1014	599.202876	152.0
1015	599.544658	142.0
1016	599.886399	148.0
1017	600.228097	219.0
1018	600.569754	142.0
1019	600.911369	143.0
1020	601.252942	152.0
1021	601.594474	151.0
1022	601.935963	144.0
1023	602.277411	152.0
1024	602.618817	154.0
1025	602.960181	143.0
1026	603.301503	146.0
1027	603.642783	141.0
1028	603.984022	143.0
1029	604.325218	142.0
1030	604.666373	143.0
1031	605.007485	145.0
1032	605.348556	148.0
1033	605.689585	151.0
1034	606.030571	148.0
1035	606.371516	147.0
1036	606.712419	148.0
1037	607.05328	162.0
1038	607.394099	150.0
1039	607.734876	153.0
1040	608.075611	153.0
1041	608.416304	156.0
1042	608.756955	148.0
1043	609.097563	148.0
1044	609.43813	144.0
1045	609.778655	144.0
1046	610.119138	138.0
1047	610.459578	145.0
1048	610.799977	146.0
1049	611.140333	141.0
1050	611.480648	146.0
1051	611.82092	146.0
1052	612.16115	141.0
1053	612.501338	150.0
1054	612.841484	145.0
1055	613.181588	142.0
1056	613.52165	145.0
1057	613.861669	146.0
1058	614.201647	156.0
1059	614.541582	143.0
1060	614.881475	148.0
1061	615.221325	144.0
1062	615.561134	148.0
1063	615.9009	151.0
1064	616.240624	148.0
1065	616.580306	141.0
1066	616.919946	149.0
1067	617.259543	142.0
1068	617.599098	148.0
1069	617.938611	164.0
1070	618.278082	147.0
1071	618.61751	147.0
1072	618.956896	146.0
1073	619.29624	146.0
1074	619.635541	144.0
1075	619.9748	142.0
1076	620.314017	142.0
1077	620.653191	148.0
1078	620.992323	142.0
1079	621.331413	146.0
1080	621.67046	148.0
1081	622.009465	147.0
1082	622.348428	149.0
1083	622.687348	149.0
1084	623.026226	145.0
1085	623.365061	152.0
1086	623.703854	143.0
1087	624.042604	148.0
1088	624.381312	148.0
1089	624.719978	144.0
1090	625.058601	144.0
1091	625.397182	156.0
1092	625.73572	139.0
1093	626.074215	143.0
1094	626.412669	144.0
1095	626.751079	158.0
1096	627.089447	146.0
1097	627.427773	142.0
1098	627.766056	147.0
1099	628.104297	143.0
1100	628.442494	139.0
1101	628.78065	143.0
1102	629.118763	143.0
1103	629.456833	146.0
1104	629.794861	147.0
1105	630.132846	142.0
1106	630.470788	140.0
1107	630.808688	137.0
1108	631.146545	139.0
1109	631.48436	140.0
1110	631.822132	154.0
1111	632.159861	145.0
1112	632.497548	142.0
1113	632.835192	140.0
1114	633.172793	136.0
1115	633.510351	139.0
1116	633.847867	138.0
1117	634.185341	140.0
1118	634.522771	138.0
1119	634.860159	144.0
1120	635.197504	139.0
1121	635.534806	136.0
1122	635.872065	144.0
1123	636.209282	142.0
1124	636.546456	138.0
1125	636.883587	134.0
1126	637.220676	139.0
1127	637.557721	145.0
1128	637.894724	144.0
1129	638.231684	136.0
1130	638.568601	140.0
1131	638.905475	145.0
1132	639.242307	140.0
1133	639.579095	142.0
1134	639.915841	149.0
1135	640.252544	142.0
1136	640.589204	143.0
1137	640.925821	137.0
1138	641.262395	134.0
1139	641.598926	137.0
1140	641.935414	141.0
1141	642.27186	143.0
1142	642.608262	148.0
1143	642.944622	135.0
1144	643.280938	136.0
1145	643.617212	135.0
1146	643.953442	140.0
1147	644.28963	134.0
1148	644.625775	135.0
1149	644.961876	138.0
1150	645.297935	135.0
1151	645.63395	135.0
1152	645.969923	140.0
1153	646.305853	146.0
1154	646.641739	138.0
1155	646.977582	147.0
1156	647.313383	134.0
1157	647.64914	138.0
1158	647.984854	179.0
1159	648.320525	143.0
1160	648.656153	138.0
1161	648.991738	136.0
1162	649.32728	134.0
1163	649.662778	138.0
1164	649.998234	137.0
1165	650.333646	143.0
1166	650.669015	133.0
1167	651.004341	137.0
1168	651.339624	134.0
1169	651.674864	136.0
1170	652.01006	133.0
1171	652.345213	135.0
1172	652.680323	141.0
1173	653.01539	135.0
1174	653.350414	133.0
1175	653.685394	209.0
1176	654.020331	141.0
1177	654.355225	136.0
1178	654.690075	134.0
1179	655.024883	132.0
1180	655.359647	132.0
1181	655.694367	133.0
1182	656.029045	143.0
1183	656.363679	140.0
1184	656.698269	132.0
1185	657.032817	132.0
1186	657.367321	138.0
1187	657.701781	134.0
1188	658.036199	137.0
1189	658.370573	128.0
1190	658.704903	132.0
1191	659.039191	132.0
1192	659.373434	133.0
1193	659.707635	133.0
1194	660.041792	136.0
1195	660.375905	137.0
1196	660.709975	138.0
1197	661.044002	136.0
1198	661.377985	134.0
1199	661.711925	134.0
1200	662.045821	152.0
1201	662.379674	133.0
1202	662.713483	136.0
1203	663.047249	159.0
1204	663.380971	134.0
1205	663.71465	138.0
1206	664.048285	130.0
1207	664.381877	131.0
1208	664.715425	132.0
1209	665.04893	128.0
1210	665.382391	133.0
1211	665.715808	129.0
1212	666.049182	144.0
1213	666.382513	138.0
1214	666.715799	150.0
1215	667.049042	133.0
1216	667.382242	130.0
1217	667.715398	128.0
1218	668.04851	136.0
1219	668.381579	143.0
1220	668.714603	132.0
1221	669.047585	137.0
1222	669.380522	142.0
1223	669.713416	160.0
1224	670.046266	141.0
1225	670.379073	133.0
1226	670.711836	135.0
1227	671.044555	133.0
1228	671.37723	131.0
1229	671.709862	134.0
1230	672.042449	126.0
1231	672.374994	129.0
1232	672.707494	132.0
1233	673.03995	130.0
1234	673.372363	137.0
1235	673.704732	143.0
1236	674.037057	132.0
1237	674.369339	126.0
1238	674.701576	124.0
1239	675.03377	127.0
1240	675.36592	129.0
1241	675.698026	129.0
1242	676.030088	137.0
1243	676.362106	132.0
1244	676.694081	131.0
1245	677.026011	129.0
1246	677.357898	131.0
