Unnamed: 0	wavelength	counts
201	308.334144	127.0
202	308.706856	135.0
203	309.079534	130.0
204	309.452178	132.0
205	309.824787	136.0
206	310.197362	131.0
207	310.569903	130.0
208	310.942409	132.0
209	311.314881	125.0
210	311.687319	127.0
211	312.059722	136.0
212	312.432091	130.0
213	312.804425	126.0
214	313.176725	133.0
215	313.54899	137.0
216	313.921222	127.0
217	314.293418	130.0
218	314.66558	134.0
219	315.037708	129.0
220	315.409801	134.0
221	315.78186	132.0
222	316.153884	132.0
223	316.525874	129.0
224	316.89783	128.0
225	317.26975	128.0
226	317.641637	132.0
227	318.013488	127.0
228	318.385305	127.0
229	318.757088	138.0
230	319.128836	130.0
231	319.500549	129.0
232	319.872228	132.0
233	320.243873	129.0
234	320.615482	136.0
235	320.987057	128.0
236	321.358598	134.0
237	321.730104	129.0
238	322.101575	128.0
239	322.473011	132.0
240	322.844413	163.0
241	323.215781	132.0
242	323.587113	128.0
243	323.958411	132.0
244	324.329674	127.0
245	324.700903	129.0
246	325.072096	127.0
247	325.443255	129.0
248	325.81438	126.0
249	326.185469	146.0
250	326.556524	130.0
251	326.927544	135.0
252	327.298529	133.0
253	327.66948	139.0
254	328.040396	135.0
255	328.411277	127.0
256	328.782123	129.0
257	329.152934	132.0
258	329.523711	138.0
259	329.894452	132.0
260	330.265159	125.0
261	330.635831	130.0
262	331.006468	131.0
263	331.377071	131.0
264	331.747638	127.0
265	332.118171	166.0
266	332.488668	136.0
267	332.859131	129.0
268	333.229559	128.0
269	333.599951	137.0
270	333.970309	136.0
271	334.340632	127.0
272	334.71092	129.0
273	335.081174	134.0
274	335.451392	135.0
275	335.821575	132.0
276	336.191723	130.0
277	336.561836	129.0
278	336.931914	132.0
279	337.301957	133.0
280	337.671966	129.0
281	338.041939	135.0
282	338.411877	129.0
283	338.78178	135.0
284	339.151648	131.0
285	339.521481	134.0
286	339.891278	128.0
287	340.261041	136.0
288	340.630769	127.0
289	341.000461	130.0
290	341.370119	130.0
291	341.739741	130.0
292	342.109328	129.0
293	342.47888	128.0
294	342.848397	133.0
295	343.217878	133.0
296	343.587325	126.0
297	343.956736	129.0
298	344.326112	130.0
299	344.695453	129.0
300	345.064759	127.0
301	345.43403	134.0
302	345.803265	138.0
303	346.172465	129.0
304	346.54163	137.0
305	346.910759	132.0
306	347.279854	128.0
307	347.648913	152.0
308	348.017936	143.0
309	348.386925	129.0
310	348.755878	131.0
311	349.124796	158.0
312	349.493678	138.0
313	349.862526	130.0
314	350.231337	128.0
315	350.600114	129.0
316	350.968855	128.0
317	351.337561	129.0
318	351.706231	126.0
319	352.074866	130.0
320	352.443466	133.0
321	352.81203	132.0
322	353.180559	132.0
323	353.549053	134.0
324	353.917511	127.0
325	354.285933	125.0
326	354.65432	132.0
327	355.022672	134.0
328	355.390988	138.0
329	355.759269	132.0
330	356.127514	125.0
331	356.495724	129.0
332	356.863898	129.0
333	357.232037	128.0
334	357.60014	129.0
335	357.968208	131.0
336	358.33624	134.0
337	358.704237	135.0
338	359.072198	126.0
339	359.440123	127.0
340	359.808013	128.0
341	360.175867	127.0
342	360.543686	166.0
343	360.911469	133.0
344	361.279217	134.0
345	361.646929	132.0
346	362.014605	131.0
347	362.382246	132.0
348	362.749851	126.0
349	363.11742	142.0
350	363.484954	140.0
351	363.852452	133.0
352	364.219914	131.0
353	364.587341	127.0
354	364.954732	129.0
355	365.322087	135.0
356	365.689406	131.0
357	366.05669	131.0
358	366.423938	125.0
359	366.79115	127.0
360	367.158327	128.0
361	367.525468	131.0
362	367.892573	127.0
363	368.259642	124.0
364	368.626675	129.0
365	368.993673	131.0
366	369.360634	128.0
367	369.72756	127.0
368	370.094451	130.0
369	370.461305	132.0
370	370.828123	149.0
371	371.194906	127.0
372	371.561653	126.0
373	371.928363	128.0
374	372.295038	129.0
375	372.661677	126.0
376	373.02828	134.0
377	373.394848	128.0
378	373.761379	133.0
379	374.127874	129.0
380	374.494334	124.0
381	374.860757	135.0
382	375.227145	129.0
383	375.593496	130.0
384	375.959812	128.0
385	376.326091	132.0
386	376.692335	138.0
387	377.058543	128.0
388	377.424714	129.0
389	377.79085	129.0
390	378.156949	129.0
391	378.523013	129.0
392	378.88904	133.0
393	379.255031	127.0
394	379.620987	127.0
395	379.986906	126.0
396	380.352789	124.0
397	380.718636	127.0
398	381.084447	126.0
399	381.450222	131.0
400	381.81596	133.0
401	382.181663	128.0
402	382.547329	134.0
403	382.91296	130.0
404	383.278554	131.0
405	383.644111	136.0
406	384.009633	132.0
407	384.375119	128.0
408	384.740568	125.0
409	385.105981	128.0
410	385.471358	128.0
411	385.836699	127.0
412	386.202003	127.0
413	386.567271	149.0
414	386.932503	132.0
415	387.297699	130.0
416	387.662858	131.0
417	388.027982	132.0
418	388.393068	133.0
419	388.758119	126.0
420	389.123133	131.0
421	389.488111	128.0
422	389.853053	168.0
423	390.217958	135.0
424	390.582827	126.0
425	390.947659	124.0
426	391.312456	126.0
427	391.677215	127.0
428	392.041939	131.0
429	392.406626	134.0
430	392.771277	127.0
431	393.135891	135.0
432	393.500469	140.0
433	393.86501	133.0
434	394.229515	128.0
435	394.593983	125.0
436	394.958415	132.0
437	395.322811	127.0
438	395.68717	124.0
439	396.051493	127.0
440	396.415779	127.0
441	396.780028	130.0
442	397.144242	126.0
443	397.508418	123.0
444	397.872558	129.0
445	398.236662	128.0
446	398.600729	131.0
447	398.964759	132.0
448	399.328753	129.0
449	399.69271	130.0
450	400.056631	130.0
451	400.420515	127.0
452	400.784363	132.0
453	401.148174	130.0
454	401.511948	131.0
455	401.875685	125.0
456	402.239386	131.0
457	402.603051	137.0
458	402.966678	134.0
459	403.330269	134.0
460	403.693824	132.0
461	404.057342	129.0
462	404.420822	126.0
463	404.784267	124.0
464	405.147674	125.0
465	405.511045	127.0
466	405.874379	126.0
467	406.237677	126.0
468	406.600937	124.0
469	406.964161	129.0
470	407.327348	128.0
471	407.690498	131.0
472	408.053612	124.0
473	408.416689	129.0
474	408.779729	161.0
475	409.142732	131.0
476	409.505698	126.0
477	409.868627	128.0
478	410.23152	130.0
479	410.594376	128.0
480	410.957195	125.0
481	411.319977	123.0
482	411.682722	129.0
483	412.04543	125.0
484	412.408101	125.0
485	412.770736	126.0
486	413.133333	127.0
487	413.495894	134.0
488	413.858418	129.0
489	414.220905	128.0
490	414.583354	126.0
491	414.945767	130.0
492	415.308143	136.0
493	415.670482	123.0
494	416.032784	124.0
495	416.395049	130.0
496	416.757277	127.0
497	417.119467	133.0
498	417.481621	131.0
499	417.843738	150.0
500	418.205818	132.0
501	418.567861	125.0
502	418.929866	130.0
503	419.291835	129.0
504	419.653766	133.0
505	420.015661	128.0
506	420.377518	124.0
507	420.739338	134.0
508	421.101121	131.0
509	421.462867	123.0
510	421.824576	125.0
511	422.186248	127.0
512	422.547882	128.0
513	422.90948	126.0
514	423.27104	131.0
515	423.632563	133.0
516	423.994049	128.0
517	424.355497	173.0
518	424.716909	131.0
519	425.078283	125.0
520	425.43962	150.0
521	425.80092	129.0
522	426.162182	137.0
523	426.523407	129.0
524	426.884595	127.0
525	427.245746	128.0
526	427.60686	135.0
527	427.967936	129.0
528	428.328975	129.0
529	428.689976	132.0
530	429.05094	130.0
531	429.411867	124.0
532	429.772757	130.0
533	430.133609	128.0
534	430.494424	128.0
535	430.855201	128.0
536	431.215941	130.0
537	431.576644	133.0
538	431.937309	162.0
539	432.297937	131.0
540	432.658528	134.0
541	433.019081	134.0
542	433.379596	130.0
543	433.740075	128.0
544	434.100515	137.0
545	434.460919	133.0
546	434.821284	139.0
547	435.181613	130.0
548	435.541904	128.0
549	435.902157	134.0
550	436.262373	134.0
551	436.622551	131.0
552	436.982692	131.0
553	437.342796	136.0
554	437.702861	133.0
555	438.06289	128.0
556	438.42288	136.0
557	438.782833	138.0
558	439.142749	136.0
559	439.502627	136.0
560	439.862467	133.0
561	440.22227	136.0
562	440.582035	138.0
563	440.941763	137.0
564	441.301453	135.0
565	441.661105	135.0
566	442.020719	138.0
567	442.380296	142.0
568	442.739836	138.0
569	443.099337	137.0
570	443.458801	136.0
571	443.818227	140.0
572	444.177616	137.0
573	444.536967	137.0
574	444.89628	149.0
575	445.255555	144.0
576	445.614793	198.0
577	445.973992	140.0
578	446.333154	136.0
579	446.692279	140.0
580	447.051365	141.0
581	447.410414	135.0
582	447.769425	140.0
583	448.128398	138.0
584	448.487334	142.0
585	448.846231	148.0
586	449.205091	140.0
587	449.563913	143.0
588	449.922697	190.0
589	450.281443	143.0
590	450.640151	137.0
591	450.998821	135.0
592	451.357454	144.0
593	451.716048	141.0
594	452.074605	133.0
595	452.433124	138.0
596	452.791605	143.0
597	453.150048	138.0
598	453.508452	136.0
599	453.86682	135.0
600	454.225149	134.0
601	454.58344	136.0
602	454.941693	135.0
603	455.299908	136.0
604	455.658085	135.0
605	456.016224	136.0
606	456.374325	138.0
607	456.732388	134.0
608	457.090413	134.0
609	457.4484	138.0
610	457.806349	146.0
611	458.16426	171.0
612	458.522133	137.0
613	458.879967	134.0
614	459.237764	133.0
615	459.595523	130.0
616	459.953243	135.0
617	460.310925	131.0
618	460.668569	132.0
619	461.026175	133.0
620	461.383743	134.0
621	461.741273	135.0
622	462.098765	137.0
623	462.456218	140.0
624	462.813633	132.0
625	463.17101	134.0
626	463.528349	176.0
627	463.88565	137.0
628	464.242912	131.0
629	464.600136	133.0
630	464.957322	137.0
631	465.31447	138.0
632	465.671579	259.0
633	466.02865	139.0
634	466.385683	135.0
635	466.742678	136.0
636	467.099634	135.0
637	467.456552	137.0
638	467.813432	136.0
639	468.170273	133.0
640	468.527076	139.0
641	468.883841	132.0
642	469.240567	133.0
643	469.597255	130.0
644	469.953905	130.0
645	470.310516	136.0
646	470.667089	142.0
647	471.023624	132.0
648	471.38012	135.0
649	471.736577	136.0
650	472.092997	150.0
651	472.449377	133.0
652	472.80572	131.0
653	473.162024	134.0
654	473.518289	132.0
655	473.874516	134.0
656	474.230705	136.0
657	474.586855	135.0
658	474.942966	136.0
659	475.299039	135.0
660	475.655074	131.0
661	476.01107	134.0
662	476.367027	132.0
663	476.722946	135.0
664	477.078827	131.0
665	477.434669	130.0
666	477.790472	138.0
667	478.146237	133.0
668	478.501963	143.0
669	478.85765	138.0
670	479.213299	138.0
671	479.568909	132.0
672	479.924481	137.0
673	480.280014	132.0
674	480.635508	135.0
675	480.990964	131.0
676	481.346381	135.0
677	481.70176	134.0
678	482.057099	140.0
679	482.4124	132.0
680	482.767663	130.0
681	483.122886	137.0
682	483.478071	130.0
683	483.833218	136.0
684	484.188325	133.0
685	484.543394	134.0
686	484.898424	142.0
687	485.253415	132.0
688	485.608367	132.0
689	485.963281	131.0
690	486.318156	134.0
691	486.672992	139.0
692	487.027789	136.0
693	487.382548	134.0
694	487.737267	141.0
695	488.091948	138.0
696	488.44659	154.0
697	488.801193	142.0
698	489.155758	140.0
699	489.510283	146.0
700	489.864769	134.0
701	490.219217	171.0
702	490.573626	137.0
703	490.927995	135.0
704	491.282326	132.0
705	491.636618	136.0
706	491.990871	136.0
707	492.345085	135.0
708	492.699261	142.0
709	493.053397	137.0
710	493.407494	133.0
711	493.761552	134.0
712	494.115571	132.0
713	494.469552	135.0
714	494.823493	135.0
715	495.177395	133.0
716	495.531258	135.0
717	495.885082	136.0
718	496.238867	136.0
719	496.592613	136.0
720	496.94632	140.0
721	497.299988	135.0
722	497.653617	136.0
723	498.007207	139.0
724	498.360757	144.0
725	498.714269	139.0
726	499.067741	135.0
727	499.421174	137.0
728	499.774569	137.0
729	500.127924	139.0
730	500.481239	136.0
731	500.834516	146.0
732	501.187754	139.0
733	501.540952	139.0
734	501.894111	141.0
735	502.247231	149.0
736	502.600312	142.0
737	502.953353	138.0
738	503.306355	137.0
739	503.659318	153.0
740	504.012242	170.0
741	504.365126	142.0
742	504.717972	140.0
743	505.070778	142.0
744	505.423544	138.0
745	505.776272	141.0
746	506.12896	151.0
747	506.481609	141.0
748	506.834218	141.0
749	507.186788	180.0
750	507.539319	145.0
751	507.89181	146.0
752	508.244262	146.0
753	508.596675	143.0
754	508.949048	171.0
755	509.301382	149.0
756	509.653677	148.0
757	510.005932	143.0
758	510.358148	139.0
759	510.710324	161.0
760	511.062461	143.0
761	511.414558	152.0
762	511.766616	139.0
763	512.118635	140.0
764	512.470614	149.0
765	512.822554	156.0
766	513.174454	168.0
767	513.526314	141.0
768	513.878135	140.0
769	514.229917	140.0
770	514.581659	144.0
771	514.933362	144.0
772	515.285025	151.0
773	515.636648	144.0
774	515.988232	140.0
775	516.339776	142.0
776	516.691281	146.0
777	517.042746	144.0
778	517.394172	139.0
779	517.745558	142.0
780	518.096904	157.0
781	518.448211	140.0
782	518.799478	152.0
783	519.150705	139.0
784	519.501893	153.0
785	519.853041	142.0
786	520.20415	155.0
787	520.555218	142.0
788	520.906247	153.0
789	521.257237	143.0
790	521.608186	159.0
791	521.959096	181.0
792	522.309967	144.0
793	522.660797	144.0
794	523.011588	139.0
795	523.362339	145.0
796	523.71305	150.0
797	524.063722	141.0
798	524.414353	141.0
799	524.764945	143.0
800	525.115497	149.0
801	525.46601	145.0
802	525.816482	146.0
803	526.166915	143.0
804	526.517308	150.0
805	526.867661	143.0
806	527.217974	145.0
807	527.568247	141.0
808	527.91848	148.0
809	528.268674	145.0
810	528.618828	148.0
811	528.968941	153.0
812	529.319015	148.0
813	529.669049	153.0
814	530.019043	141.0
815	530.368997	147.0
816	530.718911	147.0
817	531.068785	144.0
818	531.418619	142.0
819	531.768414	145.0
820	532.118168	150.0
821	532.467882	140.0
822	532.817556	144.0
823	533.16719	148.0
824	533.516785	142.0
825	533.866339	147.0
826	534.215853	148.0
827	534.565327	143.0
828	534.914761	143.0
829	535.264155	145.0
830	535.613509	144.0
831	535.962823	147.0
832	536.312096	148.0
833	536.66133	147.0
834	537.010523	150.0
835	537.359677	146.0
836	537.70879	146.0
837	538.057863	147.0
838	538.406896	146.0
839	538.755889	147.0
840	539.104842	181.0
841	539.453754	187.0
842	539.802626	152.0
843	540.151458	147.0
844	540.50025	144.0
845	540.849002	154.0
846	541.197713	146.0
847	541.546385	148.0
848	541.895016	151.0
849	542.243606	153.0
850	542.592157	149.0
851	542.940667	153.0
852	543.289137	149.0
853	543.637567	164.0
854	543.985956	149.0
855	544.334305	148.0
856	544.682614	156.0
857	545.030882	151.0
858	545.37911	148.0
859	545.727298	148.0
860	546.075446	154.0
861	546.423553	173.0
862	546.771619	175.0
863	547.119646	150.0
864	547.467631	149.0
865	547.815577	153.0
866	548.163482	157.0
867	548.511347	154.0
868	548.859171	151.0
869	549.206955	150.0
870	549.554698	149.0
871	549.902401	153.0
872	550.250064	151.0
873	550.597686	154.0
874	550.945267	154.0
875	551.292808	151.0
876	551.640309	149.0
877	551.987769	152.0
878	552.335189	151.0
879	552.682568	165.0
880	553.029906	147.0
881	553.377204	156.0
882	553.724461	155.0
883	554.071678	151.0
884	554.418854	158.0
885	554.76599	148.0
886	555.113085	157.0
887	555.46014	151.0
888	555.807154	146.0
889	556.154127	152.0
890	556.50106	152.0
891	556.847952	166.0
892	557.194803	149.0
893	557.541614	154.0
894	557.888384	148.0
895	558.235113	152.0
896	558.581802	148.0
897	558.92845	155.0
898	559.275057	153.0
899	559.621624	149.0
900	559.96815	146.0
901	560.314635	179.0
902	560.661079	155.0
903	561.007483	154.0
904	561.353846	152.0
905	561.700168	158.0
906	562.046449	151.0
907	562.39269	152.0
908	562.73889	152.0
909	563.085049	162.0
910	563.431167	155.0
911	563.777245	147.0
912	564.123281	164.0
913	564.469277	149.0
914	564.815232	146.0
915	565.161146	153.0
916	565.507019	152.0
917	565.852851	158.0
918	566.198643	162.0
919	566.544393	161.0
920	566.890103	154.0
921	567.235772	149.0
922	567.581399	160.0
923	567.926986	147.0
924	568.272532	156.0
925	568.618037	157.0
926	568.963501	156.0
927	569.308924	153.0
928	569.654306	157.0
929	569.999647	154.0
930	570.344948	151.0
931	570.690207	153.0
932	571.035425	161.0
933	571.380602	154.0
934	571.725738	153.0
935	572.070833	150.0
936	572.415887	154.0
937	572.7609	155.0
938	573.105872	161.0
939	573.450803	156.0
940	573.795692	153.0
941	574.140541	150.0
942	574.485348	148.0
943	574.830115	164.0
944	575.17484	153.0
945	575.519524	149.0
946	575.864167	153.0
947	576.208769	164.0
948	576.55333	160.0
949	576.897849	156.0
950	577.242328	150.0
951	577.586765	163.0
952	577.931161	151.0
953	578.275515	157.0
954	578.619829	153.0
955	578.964101	155.0
956	579.308332	149.0
957	579.652522	158.0
958	579.996671	166.0
959	580.340778	151.0
960	580.684844	159.0
961	581.028869	162.0
962	581.372853	156.0
963	581.716795	155.0
964	582.060696	153.0
965	582.404555	149.0
966	582.748374	155.0
967	583.092151	152.0
968	583.435886	158.0
969	583.779581	158.0
970	584.123234	154.0
971	584.466845	156.0
972	584.810415	159.0
973	585.153944	159.0
974	585.497431	148.0
975	585.840877	154.0
976	586.184282	152.0
977	586.527645	163.0
978	586.870967	155.0
979	587.214247	158.0
980	587.557486	155.0
981	587.900683	153.0
982	588.243839	158.0
983	588.586953	155.0
984	588.930026	155.0
985	589.273058	150.0
986	589.616048	155.0
987	589.958996	157.0
988	590.301903	159.0
989	590.644768	162.0
990	590.987592	149.0
991	591.330374	154.0
992	591.673115	196.0
993	592.015814	154.0
994	592.358472	157.0
995	592.701087	156.0
996	593.043662	151.0
997	593.386195	155.0
998	593.728686	163.0
999	594.071135	153.0
1000	594.413543	159.0
1001	594.755909	156.0
1002	595.098234	147.0
1003	595.440517	152.0
1004	595.782758	156.0
1005	596.124957	160.0
1006	596.467115	158.0
1007	596.809231	207.0
1008	597.151306	160.0
1009	597.493339	158.0
1010	597.83533	156.0
1011	598.177279	154.0
1012	598.519186	156.0
1013	598.861052	160.0
1014	599.202876	157.0
1015	599.544658	152.0
1016	599.886399	153.0
1017	600.228097	223.0
1018	600.569754	150.0
1019	600.911369	148.0
1020	601.252942	155.0
1021	601.594474	157.0
1022	601.935963	152.0
1023	602.277411	155.0
1024	602.618817	157.0
1025	602.960181	151.0
1026	603.301503	150.0
1027	603.642783	145.0
1028	603.984022	156.0
1029	604.325218	152.0
1030	604.666373	146.0
1031	605.007485	155.0
1032	605.348556	159.0
1033	605.689585	158.0
1034	606.030571	151.0
1035	606.371516	151.0
1036	606.712419	154.0
1037	607.05328	170.0
1038	607.394099	157.0
1039	607.734876	159.0
1040	608.075611	154.0
1041	608.416304	160.0
1042	608.756955	152.0
1043	609.097563	153.0
1044	609.43813	153.0
1045	609.778655	155.0
1046	610.119138	150.0
1047	610.459578	147.0
1048	610.799977	151.0
1049	611.140333	151.0
1050	611.480648	158.0
1051	611.82092	150.0
1052	612.16115	149.0
1053	612.501338	152.0
1054	612.841484	150.0
1055	613.181588	153.0
1056	613.52165	145.0
1057	613.861669	147.0
1058	614.201647	156.0
1059	614.541582	142.0
1060	614.881475	148.0
1061	615.221325	151.0
1062	615.561134	154.0
1063	615.9009	151.0
1064	616.240624	157.0
1065	616.580306	147.0
1066	616.919946	151.0
1067	617.259543	151.0
1068	617.599098	147.0
1069	617.938611	168.0
1070	618.278082	153.0
1071	618.61751	154.0
1072	618.956896	151.0
1073	619.29624	149.0
1074	619.635541	147.0
1075	619.9748	149.0
1076	620.314017	146.0
1077	620.653191	153.0
1078	620.992323	155.0
1079	621.331413	147.0
1080	621.67046	149.0
1081	622.009465	149.0
1082	622.348428	153.0
1083	622.687348	154.0
1084	623.026226	145.0
1085	623.365061	154.0
1086	623.703854	145.0
1087	624.042604	147.0
1088	624.381312	142.0
1089	624.719978	146.0
1090	625.058601	145.0
1091	625.397182	162.0
1092	625.73572	144.0
1093	626.074215	148.0
1094	626.412669	154.0
1095	626.751079	168.0
1096	627.089447	156.0
1097	627.427773	144.0
1098	627.766056	155.0
1099	628.104297	147.0
1100	628.442494	144.0
1101	628.78065	145.0
1102	629.118763	144.0
1103	629.456833	149.0
1104	629.794861	148.0
1105	630.132846	146.0
1106	630.470788	143.0
1107	630.808688	144.0
1108	631.146545	143.0
1109	631.48436	147.0
1110	631.822132	157.0
1111	632.159861	139.0
1112	632.497548	142.0
1113	632.835192	143.0
1114	633.172793	144.0
1115	633.510351	148.0
1116	633.847867	147.0
1117	634.185341	149.0
1118	634.522771	144.0
1119	634.860159	140.0
1120	635.197504	140.0
1121	635.534806	140.0
1122	635.872065	145.0
1123	636.209282	143.0
1124	636.546456	141.0
1125	636.883587	142.0
1126	637.220676	144.0
1127	637.557721	150.0
1128	637.894724	145.0
1129	638.231684	140.0
1130	638.568601	147.0
1131	638.905475	143.0
1132	639.242307	146.0
1133	639.579095	143.0
1134	639.915841	154.0
1135	640.252544	143.0
1136	640.589204	154.0
1137	640.925821	143.0
1138	641.262395	142.0
1139	641.598926	141.0
1140	641.935414	144.0
1141	642.27186	148.0
1142	642.608262	152.0
1143	642.944622	144.0
1144	643.280938	138.0
1145	643.617212	138.0
1146	643.953442	150.0
1147	644.28963	138.0
1148	644.625775	142.0
1149	644.961876	138.0
1150	645.297935	140.0
1151	645.63395	139.0
1152	645.969923	137.0
1153	646.305853	147.0
1154	646.641739	139.0
1155	646.977582	145.0
1156	647.313383	139.0
1157	647.64914	138.0
1158	647.984854	182.0
1159	648.320525	143.0
1160	648.656153	136.0
1161	648.991738	145.0
1162	649.32728	136.0
1163	649.662778	138.0
1164	649.998234	138.0
1165	650.333646	151.0
1166	650.669015	139.0
1167	651.004341	133.0
1168	651.339624	142.0
1169	651.674864	140.0
1170	652.01006	139.0
1171	652.345213	136.0
1172	652.680323	151.0
1173	653.01539	137.0
1174	653.350414	140.0
1175	653.685394	208.0
1176	654.020331	142.0
1177	654.355225	147.0
1178	654.690075	143.0
1179	655.024883	143.0
1180	655.359647	134.0
1181	655.694367	135.0
1182	656.029045	148.0
1183	656.363679	144.0
1184	656.698269	137.0
1185	657.032817	137.0
1186	657.367321	138.0
1187	657.701781	133.0
1188	658.036199	136.0
1189	658.370573	138.0
1190	658.704903	135.0
1191	659.039191	135.0
1192	659.373434	142.0
1193	659.707635	136.0
1194	660.041792	139.0
1195	660.375905	138.0
1196	660.709975	132.0
1197	661.044002	127.0
1198	661.377985	134.0
1199	661.711925	136.0
1200	662.045821	153.0
1201	662.379674	138.0
1202	662.713483	134.0
1203	663.047249	171.0
1204	663.380971	139.0
1205	663.71465	136.0
1206	664.048285	130.0
1207	664.381877	132.0
1208	664.715425	132.0
1209	665.04893	129.0
1210	665.382391	134.0
1211	665.715808	130.0
1212	666.049182	142.0
1213	666.382513	137.0
1214	666.715799	152.0
1215	667.049042	136.0
1216	667.382242	133.0
1217	667.715398	134.0
1218	668.04851	144.0
1219	668.381579	148.0
1220	668.714603	129.0
1221	669.047585	135.0
1222	669.380522	139.0
1223	669.713416	159.0
1224	670.046266	140.0
1225	670.379073	133.0
1226	670.711836	137.0
1227	671.044555	137.0
1228	671.37723	129.0
1229	671.709862	130.0
1230	672.042449	130.0
1231	672.374994	131.0
1232	672.707494	133.0
1233	673.03995	132.0
1234	673.372363	139.0
1235	673.704732	141.0
1236	674.037057	138.0
1237	674.369339	130.0
1238	674.701576	128.0
1239	675.03377	130.0
1240	675.36592	132.0
1241	675.698026	136.0
1242	676.030088	136.0
1243	676.362106	138.0
1244	676.694081	130.0
1245	677.026011	131.0
1246	677.357898	130.0
