Unnamed: 0	wavelength	counts
203	309.079534	129.0
204	309.452178	128.0
205	309.824787	138.0
206	310.197362	129.0
207	310.569903	128.0
208	310.942409	135.0
209	311.314881	130.0
210	311.687319	129.0
211	312.059722	135.0
212	312.432091	135.0
213	312.804425	132.0
214	313.176725	134.0
215	313.54899	140.0
216	313.921222	131.0
217	314.293418	128.0
218	314.66558	135.0
219	315.037708	128.0
220	315.409801	141.0
221	315.78186	132.0
222	316.153884	130.0
223	316.525874	130.0
224	316.89783	131.0
225	317.26975	130.0
226	317.641637	133.0
227	318.013488	129.0
228	318.385305	127.0
229	318.757088	145.0
230	319.128836	131.0
231	319.500549	128.0
232	319.872228	136.0
233	320.243873	133.0
234	320.615482	142.0
235	320.987057	127.0
236	321.358598	128.0
237	321.730104	134.0
238	322.101575	134.0
239	322.473011	135.0
240	322.844413	168.0
241	323.215781	132.0
242	323.587113	127.0
243	323.958411	136.0
244	324.329674	139.0
245	324.700903	135.0
246	325.072096	125.0
247	325.443255	131.0
248	325.81438	128.0
249	326.185469	153.0
250	326.556524	127.0
251	326.927544	144.0
252	327.298529	136.0
253	327.66948	139.0
254	328.040396	143.0
255	328.411277	135.0
256	328.782123	128.0
257	329.152934	132.0
258	329.523711	147.0
259	329.894452	132.0
260	330.265159	134.0
261	330.635831	136.0
262	331.006468	130.0
263	331.377071	132.0
264	331.747638	132.0
265	332.118171	183.0
266	332.488668	138.0
267	332.859131	130.0
268	333.229559	128.0
269	333.599951	138.0
270	333.970309	138.0
271	334.340632	129.0
272	334.71092	140.0
273	335.081174	137.0
274	335.451392	139.0
275	335.821575	129.0
276	336.191723	133.0
277	336.561836	129.0
278	336.931914	132.0
279	337.301957	133.0
280	337.671966	132.0
281	338.041939	136.0
282	338.411877	131.0
283	338.78178	141.0
284	339.151648	137.0
285	339.521481	141.0
286	339.891278	133.0
287	340.261041	135.0
288	340.630769	133.0
289	341.000461	136.0
290	341.370119	132.0
291	341.739741	129.0
292	342.109328	127.0
293	342.47888	128.0
294	342.848397	138.0
295	343.217878	139.0
296	343.587325	129.0
297	343.956736	131.0
298	344.326112	136.0
299	344.695453	135.0
300	345.064759	128.0
301	345.43403	136.0
302	345.803265	140.0
303	346.172465	129.0
304	346.54163	150.0
305	346.910759	134.0
306	347.279854	130.0
307	347.648913	156.0
308	348.017936	144.0
309	348.386925	130.0
310	348.755878	132.0
311	349.124796	172.0
312	349.493678	140.0
313	349.862526	140.0
314	350.231337	131.0
315	350.600114	128.0
316	350.968855	138.0
317	351.337561	137.0
318	351.706231	133.0
319	352.074866	134.0
320	352.443466	132.0
321	352.81203	128.0
322	353.180559	133.0
323	353.549053	140.0
324	353.917511	135.0
325	354.285933	133.0
326	354.65432	137.0
327	355.022672	136.0
328	355.390988	136.0
329	355.759269	129.0
330	356.127514	123.0
331	356.495724	132.0
332	356.863898	132.0
333	357.232037	129.0
334	357.60014	129.0
335	357.968208	137.0
336	358.33624	140.0
337	358.704237	134.0
338	359.072198	134.0
339	359.440123	129.0
340	359.808013	127.0
341	360.175867	129.0
342	360.543686	185.0
343	360.911469	137.0
344	361.279217	135.0
345	361.646929	132.0
346	362.014605	134.0
347	362.382246	136.0
348	362.749851	128.0
349	363.11742	142.0
350	363.484954	152.0
351	363.852452	132.0
352	364.219914	130.0
353	364.587341	130.0
354	364.954732	126.0
355	365.322087	138.0
356	365.689406	129.0
357	366.05669	126.0
358	366.423938	128.0
359	366.79115	131.0
360	367.158327	128.0
361	367.525468	135.0
362	367.892573	134.0
363	368.259642	130.0
364	368.626675	125.0
365	368.993673	134.0
366	369.360634	128.0
367	369.72756	129.0
368	370.094451	129.0
369	370.461305	128.0
370	370.828123	159.0
371	371.194906	133.0
372	371.561653	131.0
373	371.928363	135.0
374	372.295038	137.0
375	372.661677	128.0
376	373.02828	136.0
377	373.394848	132.0
378	373.761379	135.0
379	374.127874	131.0
380	374.494334	128.0
381	374.860757	143.0
382	375.227145	127.0
383	375.593496	137.0
384	375.959812	138.0
385	376.326091	134.0
386	376.692335	139.0
387	377.058543	129.0
388	377.424714	124.0
389	377.79085	128.0
390	378.156949	128.0
391	378.523013	128.0
392	378.88904	136.0
393	379.255031	131.0
394	379.620987	129.0
395	379.986906	129.0
396	380.352789	130.0
397	380.718636	132.0
398	381.084447	127.0
399	381.450222	129.0
400	381.81596	133.0
401	382.181663	127.0
402	382.547329	135.0
403	382.91296	128.0
404	383.278554	133.0
405	383.644111	134.0
406	384.009633	140.0
407	384.375119	131.0
408	384.740568	130.0
409	385.105981	130.0
410	385.471358	131.0
411	385.836699	130.0
412	386.202003	128.0
413	386.567271	169.0
414	386.932503	140.0
415	387.297699	135.0
416	387.662858	128.0
417	388.027982	140.0
418	388.393068	139.0
419	388.758119	135.0
420	389.123133	127.0
421	389.488111	130.0
422	389.853053	186.0
423	390.217958	134.0
424	390.582827	135.0
425	390.947659	129.0
426	391.312456	129.0
427	391.677215	128.0
428	392.041939	134.0
429	392.406626	138.0
430	392.771277	131.0
431	393.135891	138.0
432	393.500469	147.0
433	393.86501	140.0
434	394.229515	127.0
435	394.593983	131.0
436	394.958415	135.0
437	395.322811	131.0
438	395.68717	129.0
439	396.051493	139.0
440	396.415779	130.0
441	396.780028	133.0
442	397.144242	128.0
443	397.508418	127.0
444	397.872558	134.0
445	398.236662	132.0
446	398.600729	136.0
447	398.964759	135.0
448	399.328753	132.0
449	399.69271	131.0
450	400.056631	126.0
451	400.420515	127.0
452	400.784363	128.0
453	401.148174	139.0
454	401.511948	136.0
455	401.875685	129.0
456	402.239386	132.0
457	402.603051	137.0
458	402.966678	137.0
459	403.330269	130.0
460	403.693824	136.0
461	404.057342	130.0
462	404.420822	129.0
463	404.784267	128.0
464	405.147674	128.0
465	405.511045	126.0
466	405.874379	128.0
467	406.237677	127.0
468	406.600937	127.0
469	406.964161	134.0
470	407.327348	130.0
471	407.690498	136.0
472	408.053612	130.0
473	408.416689	132.0
474	408.779729	174.0
475	409.142732	142.0
476	409.505698	130.0
477	409.868627	133.0
478	410.23152	130.0
479	410.594376	124.0
480	410.957195	134.0
481	411.319977	128.0
482	411.682722	130.0
483	412.04543	126.0
484	412.408101	127.0
485	412.770736	129.0
486	413.133333	129.0
487	413.495894	140.0
488	413.858418	136.0
489	414.220905	130.0
490	414.583354	125.0
491	414.945767	129.0
492	415.308143	140.0
493	415.670482	133.0
494	416.032784	127.0
495	416.395049	134.0
496	416.757277	128.0
497	417.119467	136.0
498	417.481621	130.0
499	417.843738	150.0
500	418.205818	132.0
501	418.567861	127.0
502	418.929866	129.0
503	419.291835	126.0
504	419.653766	142.0
505	420.015661	133.0
506	420.377518	130.0
507	420.739338	140.0
508	421.101121	135.0
509	421.462867	127.0
510	421.824576	128.0
511	422.186248	132.0
512	422.547882	129.0
513	422.90948	138.0
514	423.27104	133.0
515	423.632563	133.0
516	423.994049	128.0
517	424.355497	185.0
518	424.716909	134.0
519	425.078283	126.0
520	425.43962	162.0
521	425.80092	132.0
522	426.162182	139.0
523	426.523407	129.0
524	426.884595	130.0
525	427.245746	131.0
526	427.60686	141.0
527	427.967936	135.0
528	428.328975	127.0
529	428.689976	130.0
530	429.05094	130.0
531	429.411867	130.0
532	429.772757	130.0
533	430.133609	127.0
534	430.494424	129.0
535	430.855201	131.0
536	431.215941	136.0
537	431.576644	136.0
538	431.937309	174.0
539	432.297937	133.0
540	432.658528	132.0
541	433.019081	136.0
542	433.379596	136.0
543	433.740075	130.0
544	434.100515	138.0
545	434.460919	135.0
546	434.821284	139.0
547	435.181613	134.0
548	435.541904	131.0
549	435.902157	139.0
550	436.262373	136.0
551	436.622551	129.0
552	436.982692	139.0
553	437.342796	134.0
554	437.702861	138.0
555	438.06289	133.0
556	438.42288	141.0
557	438.782833	142.0
558	439.142749	143.0
559	439.502627	138.0
560	439.862467	136.0
561	440.22227	144.0
562	440.582035	138.0
563	440.941763	141.0
564	441.301453	142.0
565	441.661105	141.0
566	442.020719	145.0
567	442.380296	141.0
568	442.739836	139.0
569	443.099337	141.0
570	443.458801	140.0
571	443.818227	139.0
572	444.177616	140.0
573	444.536967	146.0
574	444.89628	150.0
575	445.255555	155.0
576	445.614793	215.0
577	445.973992	145.0
578	446.333154	148.0
579	446.692279	150.0
580	447.051365	144.0
581	447.410414	144.0
582	447.769425	144.0
583	448.128398	142.0
584	448.487334	146.0
585	448.846231	153.0
586	449.205091	149.0
587	449.563913	151.0
588	449.922697	213.0
589	450.281443	156.0
590	450.640151	143.0
591	450.998821	140.0
592	451.357454	144.0
593	451.716048	146.0
594	452.074605	145.0
595	452.433124	142.0
596	452.791605	145.0
597	453.150048	138.0
598	453.508452	140.0
599	453.86682	140.0
600	454.225149	138.0
601	454.58344	138.0
602	454.941693	141.0
603	455.299908	148.0
604	455.658085	137.0
605	456.016224	139.0
606	456.374325	141.0
607	456.732388	141.0
608	457.090413	134.0
609	457.4484	143.0
610	457.806349	151.0
611	458.16426	184.0
612	458.522133	148.0
613	458.879967	138.0
614	459.237764	140.0
615	459.595523	135.0
616	459.953243	137.0
617	460.310925	139.0
618	460.668569	136.0
619	461.026175	137.0
620	461.383743	140.0
621	461.741273	142.0
622	462.098765	138.0
623	462.456218	134.0
624	462.813633	138.0
625	463.17101	137.0
626	463.528349	203.0
627	463.88565	140.0
628	464.242912	139.0
629	464.600136	144.0
630	464.957322	140.0
631	465.31447	136.0
632	465.671579	411.0
633	466.02865	135.0
634	466.385683	139.0
635	466.742678	141.0
636	467.099634	138.0
637	467.456552	139.0
638	467.813432	136.0
639	468.170273	132.0
640	468.527076	139.0
641	468.883841	138.0
642	469.240567	135.0
643	469.597255	130.0
644	469.953905	136.0
645	470.310516	145.0
646	470.667089	145.0
647	471.023624	135.0
648	471.38012	135.0
649	471.736577	134.0
650	472.092997	159.0
651	472.449377	142.0
652	472.80572	136.0
653	473.162024	138.0
654	473.518289	132.0
655	473.874516	136.0
656	474.230705	138.0
657	474.586855	137.0
658	474.942966	136.0
659	475.299039	133.0
660	475.655074	132.0
661	476.01107	128.0
662	476.367027	135.0
663	476.722946	141.0
664	477.078827	137.0
665	477.434669	140.0
666	477.790472	151.0
667	478.146237	138.0
668	478.501963	153.0
669	478.85765	137.0
670	479.213299	144.0
671	479.568909	133.0
672	479.924481	138.0
673	480.280014	136.0
674	480.635508	144.0
675	480.990964	136.0
676	481.346381	142.0
677	481.70176	129.0
678	482.057099	141.0
679	482.4124	137.0
680	482.767663	136.0
681	483.122886	139.0
682	483.478071	135.0
683	483.833218	137.0
684	484.188325	133.0
685	484.543394	138.0
686	484.898424	141.0
687	485.253415	138.0
688	485.608367	135.0
689	485.963281	140.0
690	486.318156	132.0
691	486.672992	135.0
692	487.027789	140.0
693	487.382548	138.0
694	487.737267	141.0
695	488.091948	150.0
696	488.44659	160.0
697	488.801193	146.0
698	489.155758	146.0
699	489.510283	157.0
700	489.864769	140.0
701	490.219217	184.0
702	490.573626	141.0
703	490.927995	143.0
704	491.282326	138.0
705	491.636618	140.0
706	491.990871	140.0
707	492.345085	141.0
708	492.699261	148.0
709	493.053397	143.0
710	493.407494	137.0
711	493.761552	135.0
712	494.115571	143.0
713	494.469552	145.0
714	494.823493	142.0
715	495.177395	146.0
716	495.531258	139.0
717	495.885082	138.0
718	496.238867	140.0
719	496.592613	142.0
720	496.94632	139.0
721	497.299988	141.0
722	497.653617	148.0
723	498.007207	146.0
724	498.360757	148.0
725	498.714269	140.0
726	499.067741	147.0
727	499.421174	148.0
728	499.774569	145.0
729	500.127924	140.0
730	500.481239	144.0
731	500.834516	149.0
732	501.187754	143.0
733	501.540952	147.0
734	501.894111	142.0
735	502.247231	159.0
736	502.600312	144.0
737	502.953353	143.0
738	503.306355	143.0
739	503.659318	158.0
740	504.012242	184.0
741	504.365126	142.0
742	504.717972	153.0
743	505.070778	143.0
744	505.423544	142.0
745	505.776272	144.0
746	506.12896	148.0
747	506.481609	143.0
748	506.834218	147.0
749	507.186788	191.0
750	507.539319	153.0
751	507.89181	147.0
752	508.244262	150.0
753	508.596675	138.0
754	508.949048	200.0
755	509.301382	153.0
756	509.653677	152.0
757	510.005932	144.0
758	510.358148	145.0
759	510.710324	176.0
760	511.062461	141.0
761	511.414558	153.0
762	511.766616	149.0
763	512.118635	147.0
764	512.470614	157.0
765	512.822554	170.0
766	513.174454	190.0
767	513.526314	151.0
768	513.878135	149.0
769	514.229917	146.0
770	514.581659	143.0
771	514.933362	152.0
772	515.285025	154.0
773	515.636648	150.0
774	515.988232	148.0
775	516.339776	144.0
776	516.691281	164.0
777	517.042746	152.0
778	517.394172	146.0
779	517.745558	156.0
780	518.096904	172.0
781	518.448211	154.0
782	518.799478	157.0
783	519.150705	149.0
784	519.501893	165.0
785	519.853041	145.0
786	520.20415	160.0
787	520.555218	143.0
788	520.906247	162.0
789	521.257237	148.0
790	521.608186	167.0
791	521.959096	202.0
792	522.309967	146.0
793	522.660797	148.0
794	523.011588	148.0
795	523.362339	147.0
796	523.71305	151.0
797	524.063722	144.0
798	524.414353	145.0
799	524.764945	147.0
800	525.115497	155.0
801	525.46601	147.0
802	525.816482	152.0
803	526.166915	149.0
804	526.517308	155.0
805	526.867661	158.0
806	527.217974	148.0
807	527.568247	150.0
808	527.91848	149.0
809	528.268674	148.0
810	528.618828	160.0
811	528.968941	157.0
812	529.319015	151.0
813	529.669049	162.0
814	530.019043	147.0
815	530.368997	148.0
816	530.718911	147.0
817	531.068785	152.0
818	531.418619	153.0
819	531.768414	154.0
820	532.118168	145.0
821	532.467882	146.0
822	532.817556	152.0
823	533.16719	152.0
824	533.516785	155.0
825	533.866339	153.0
826	534.215853	154.0
827	534.565327	154.0
828	534.914761	153.0
829	535.264155	152.0
830	535.613509	152.0
831	535.962823	159.0
832	536.312096	155.0
833	536.66133	151.0
834	537.010523	149.0
835	537.359677	152.0
836	537.70879	158.0
837	538.057863	153.0
838	538.406896	155.0
839	538.755889	160.0
840	539.104842	211.0
841	539.453754	201.0
842	539.802626	155.0
843	540.151458	154.0
844	540.50025	151.0
845	540.849002	156.0
846	541.197713	156.0
847	541.546385	155.0
848	541.895016	158.0
849	542.243606	162.0
850	542.592157	154.0
851	542.940667	160.0
852	543.289137	153.0
853	543.637567	180.0
854	543.985956	167.0
855	544.334305	159.0
856	544.682614	157.0
857	545.030882	154.0
858	545.37911	155.0
859	545.727298	159.0
860	546.075446	164.0
861	546.423553	188.0
862	546.771619	192.0
863	547.119646	159.0
864	547.467631	154.0
865	547.815577	162.0
866	548.163482	165.0
867	548.511347	163.0
868	548.859171	160.0
869	549.206955	157.0
870	549.554698	161.0
871	549.902401	155.0
872	550.250064	157.0
873	550.597686	160.0
874	550.945267	160.0
875	551.292808	161.0
876	551.640309	157.0
877	551.987769	166.0
878	552.335189	155.0
879	552.682568	176.0
880	553.029906	158.0
881	553.377204	163.0
882	553.724461	154.0
883	554.071678	154.0
884	554.418854	161.0
885	554.76599	152.0
886	555.113085	163.0
887	555.46014	157.0
888	555.807154	152.0
889	556.154127	166.0
890	556.50106	154.0
891	556.847952	167.0
892	557.194803	151.0
893	557.541614	162.0
894	557.888384	156.0
895	558.235113	158.0
896	558.581802	159.0
897	558.92845	164.0
898	559.275057	159.0
899	559.621624	156.0
900	559.96815	158.0
901	560.314635	191.0
902	560.661079	158.0
903	561.007483	163.0
904	561.353846	162.0
905	561.700168	170.0
906	562.046449	161.0
907	562.39269	160.0
908	562.73889	158.0
909	563.085049	166.0
910	563.431167	158.0
911	563.777245	155.0
912	564.123281	182.0
913	564.469277	153.0
914	564.815232	159.0
915	565.161146	159.0
916	565.507019	158.0
917	565.852851	166.0
918	566.198643	169.0
919	566.544393	169.0
920	566.890103	156.0
921	567.235772	155.0
922	567.581399	167.0
923	567.926986	156.0
924	568.272532	172.0
925	568.618037	161.0
926	568.963501	152.0
927	569.308924	158.0
928	569.654306	160.0
929	569.999647	158.0
930	570.344948	162.0
931	570.690207	163.0
932	571.035425	168.0
933	571.380602	156.0
934	571.725738	159.0
935	572.070833	155.0
936	572.415887	161.0
937	572.7609	163.0
938	573.105872	166.0
939	573.450803	155.0
940	573.795692	166.0
941	574.140541	156.0
942	574.485348	154.0
943	574.830115	159.0
944	575.17484	164.0
945	575.519524	160.0
946	575.864167	164.0
947	576.208769	171.0
948	576.55333	168.0
949	576.897849	168.0
950	577.242328	161.0
951	577.586765	155.0
952	577.931161	157.0
953	578.275515	157.0
954	578.619829	155.0
955	578.964101	158.0
956	579.308332	154.0
957	579.652522	168.0
958	579.996671	174.0
959	580.340778	158.0
960	580.684844	167.0
961	581.028869	170.0
962	581.372853	162.0
963	581.716795	156.0
964	582.060696	161.0
965	582.404555	154.0
966	582.748374	161.0
967	583.092151	158.0
968	583.435886	162.0
969	583.779581	164.0
970	584.123234	160.0
971	584.466845	168.0
972	584.810415	174.0
973	585.153944	157.0
974	585.497431	160.0
975	585.840877	158.0
976	586.184282	162.0
977	586.527645	167.0
978	586.870967	163.0
979	587.214247	169.0
980	587.557486	159.0
981	587.900683	153.0
982	588.243839	163.0
983	588.586953	162.0
984	588.930026	160.0
985	589.273058	160.0
986	589.616048	159.0
987	589.958996	175.0
988	590.301903	166.0
989	590.644768	171.0
990	590.987592	156.0
991	591.330374	171.0
992	591.673115	221.0
993	592.015814	162.0
994	592.358472	163.0
995	592.701087	160.0
996	593.043662	155.0
997	593.386195	157.0
998	593.728686	165.0
999	594.071135	160.0
1000	594.413543	164.0
1001	594.755909	156.0
1002	595.098234	152.0
1003	595.440517	158.0
1004	595.782758	167.0
1005	596.124957	165.0
1006	596.467115	157.0
1007	596.809231	236.0
1008	597.151306	161.0
1009	597.493339	154.0
1010	597.83533	157.0
1011	598.177279	161.0
1012	598.519186	164.0
1013	598.861052	168.0
1014	599.202876	164.0
1015	599.544658	157.0
1016	599.886399	158.0
1017	600.228097	255.0
1018	600.569754	156.0
1019	600.911369	154.0
1020	601.252942	160.0
1021	601.594474	162.0
1022	601.935963	158.0
1023	602.277411	156.0
1024	602.618817	169.0
1025	602.960181	154.0
1026	603.301503	155.0
1027	603.642783	159.0
1028	603.984022	166.0
1029	604.325218	154.0
1030	604.666373	161.0
1031	605.007485	157.0
1032	605.348556	164.0
1033	605.689585	166.0
1034	606.030571	155.0
1035	606.371516	153.0
1036	606.712419	157.0
1037	607.05328	173.0
1038	607.394099	161.0
1039	607.734876	162.0
1040	608.075611	160.0
1041	608.416304	165.0
1042	608.756955	163.0
1043	609.097563	156.0
1044	609.43813	157.0
1045	609.778655	163.0
1046	610.119138	154.0
1047	610.459578	155.0
1048	610.799977	155.0
1049	611.140333	150.0
1050	611.480648	163.0
1051	611.82092	152.0
1052	612.16115	152.0
1053	612.501338	159.0
1054	612.841484	156.0
1055	613.181588	158.0
1056	613.52165	153.0
1057	613.861669	155.0
1058	614.201647	167.0
1059	614.541582	152.0
1060	614.881475	153.0
1061	615.221325	160.0
1062	615.561134	160.0
1063	615.9009	165.0
1064	616.240624	156.0
1065	616.580306	155.0
1066	616.919946	155.0
1067	617.259543	152.0
1068	617.599098	151.0
1069	617.938611	174.0
1070	618.278082	156.0
1071	618.61751	149.0
1072	618.956896	154.0
1073	619.29624	153.0
1074	619.635541	148.0
1075	619.9748	154.0
1076	620.314017	155.0
1077	620.653191	158.0
1078	620.992323	153.0
1079	621.331413	152.0
1080	621.67046	153.0
1081	622.009465	152.0
1082	622.348428	159.0
1083	622.687348	155.0
1084	623.026226	153.0
1085	623.365061	166.0
1086	623.703854	154.0
1087	624.042604	165.0
1088	624.381312	149.0
1089	624.719978	158.0
1090	625.058601	149.0
1091	625.397182	170.0
1092	625.73572	154.0
1093	626.074215	153.0
1094	626.412669	156.0
1095	626.751079	183.0
1096	627.089447	155.0
1097	627.427773	146.0
1098	627.766056	155.0
1099	628.104297	149.0
1100	628.442494	149.0
1101	628.78065	153.0
1102	629.118763	144.0
1103	629.456833	152.0
1104	629.794861	156.0
1105	630.132846	149.0
1106	630.470788	148.0
1107	630.808688	148.0
1108	631.146545	150.0
1109	631.48436	145.0
1110	631.822132	164.0
1111	632.159861	148.0
1112	632.497548	146.0
1113	632.835192	149.0
1114	633.172793	146.0
1115	633.510351	153.0
1116	633.847867	149.0
1117	634.185341	151.0
1118	634.522771	148.0
1119	634.860159	146.0
1120	635.197504	149.0
1121	635.534806	145.0
1122	635.872065	151.0
1123	636.209282	149.0
1124	636.546456	142.0
1125	636.883587	138.0
1126	637.220676	151.0
1127	637.557721	157.0
1128	637.894724	153.0
1129	638.231684	150.0
1130	638.568601	152.0
1131	638.905475	158.0
1132	639.242307	144.0
1133	639.579095	146.0
1134	639.915841	162.0
1135	640.252544	143.0
1136	640.589204	162.0
1137	640.925821	144.0
1138	641.262395	146.0
1139	641.598926	141.0
1140	641.935414	141.0
1141	642.27186	149.0
1142	642.608262	151.0
1143	642.944622	142.0
1144	643.280938	140.0
1145	643.617212	140.0
1146	643.953442	152.0
1147	644.28963	145.0
1148	644.625775	142.0
1149	644.961876	139.0
1150	645.297935	143.0
1151	645.63395	144.0
1152	645.969923	142.0
1153	646.305853	157.0
1154	646.641739	142.0
1155	646.977582	150.0
1156	647.313383	145.0
1157	647.64914	144.0
1158	647.984854	206.0
1159	648.320525	139.0
1160	648.656153	143.0
1161	648.991738	139.0
1162	649.32728	140.0
1163	649.662778	144.0
1164	649.998234	145.0
1165	650.333646	156.0
1166	650.669015	142.0
1167	651.004341	140.0
1168	651.339624	141.0
1169	651.674864	145.0
1170	652.01006	140.0
1171	652.345213	137.0
1172	652.680323	146.0
1173	653.01539	140.0
1174	653.350414	142.0
1175	653.685394	238.0
1176	654.020331	140.0
1177	654.355225	144.0
1178	654.690075	148.0
1179	655.024883	139.0
1180	655.359647	135.0
1181	655.694367	136.0
1182	656.029045	153.0
1183	656.363679	150.0
1184	656.698269	142.0
1185	657.032817	139.0
1186	657.367321	144.0
1187	657.701781	136.0
1188	658.036199	142.0
1189	658.370573	141.0
1190	658.704903	140.0
1191	659.039191	139.0
1192	659.373434	144.0
1193	659.707635	140.0
1194	660.041792	146.0
1195	660.375905	134.0
1196	660.709975	139.0
1197	661.044002	140.0
1198	661.377985	141.0
1199	661.711925	134.0
1200	662.045821	164.0
1201	662.379674	136.0
1202	662.713483	137.0
1203	663.047249	183.0
1204	663.380971	136.0
1205	663.71465	144.0
1206	664.048285	136.0
1207	664.381877	140.0
1208	664.715425	135.0
1209	665.04893	132.0
1210	665.382391	135.0
1211	665.715808	137.0
1212	666.049182	153.0
1213	666.382513	137.0
1214	666.715799	165.0
1215	667.049042	140.0
1216	667.382242	132.0
1217	667.715398	136.0
1218	668.04851	146.0
1219	668.381579	150.0
1220	668.714603	135.0
1221	669.047585	138.0
1222	669.380522	145.0
1223	669.713416	166.0
1224	670.046266	144.0
1225	670.379073	136.0
1226	670.711836	144.0
1227	671.044555	143.0
1228	671.37723	134.0
1229	671.709862	139.0
1230	672.042449	133.0
1231	672.374994	137.0
1232	672.707494	136.0
1233	673.03995	135.0
1234	673.372363	149.0
1235	673.704732	151.0
1236	674.037057	136.0
1237	674.369339	132.0
1238	674.701576	131.0
1239	675.03377	127.0
1240	675.36592	128.0
1241	675.698026	140.0
1242	676.030088	143.0
1243	676.362106	134.0
1244	676.694081	132.0
1245	677.026011	129.0
1246	677.357898	133.0
