	wavelength	counts
1245	677.026011	129.0
1246	677.357898	132.0
1247	677.689741	128.0
1248	678.02154	127.0
1249	678.353295	126.0
1250	678.685006	131.0
1251	679.016673	139.0
1252	679.348296	128.0
1253	679.679875	137.0
1254	680.01141	131.0
1255	680.342901	127.0
1256	680.674348	127.0
1257	681.005752	137.0
1258	681.337111	135.0
1259	681.668426	132.0
1260	681.999697	127.0
1261	682.330924	127.0
1262	682.662107	135.0
1263	682.993246	134.0
1264	683.324341	138.0
1265	683.655392	149.0
1266	683.986399	143.0
1267	684.317362	128.0
1268	684.648281	132.0
1269	684.979155	131.0
1270	685.309986	128.0
1271	685.640772	127.0
1272	685.971514	126.0
1273	686.302212	130.0
1274	686.632866	126.0
1275	686.963476	138.0
1276	687.294041	127.0
1277	687.624563	123.0
1278	687.95504	123.0
1279	688.285473	129.0
1280	688.615862	132.0
1281	688.946206	129.0
1282	689.276507	128.0
1283	689.606763	127.0
1284	689.936975	127.0
1285	690.267142	127.0
1286	690.597266	128.0
1287	690.927345	139.0
1288	691.257379	129.0
1289	691.58737	128.0
1290	691.917316	124.0
1291	692.247218	124.0
1292	692.577076	124.0
1293	692.906889	126.0
1294	693.236658	144.0
1295	693.566383	135.0
1296	693.896063	128.0
1297	694.225699	129.0
1298	694.55529	130.0
1299	694.884837	125.0
1300	695.21434	128.0
1301	695.543798	132.0
1302	695.873212	126.0
1303	696.202582	125.0
1304	696.531907	132.0
1305	696.861188	194.0
1306	697.190424	131.0
1307	697.519616	127.0
1308	697.848763	127.0
1309	698.177866	128.0
1310	698.506924	148.0
1311	698.835938	131.0
1312	699.164907	129.0
1313	699.493832	129.0
1314	699.822712	131.0
1315	700.151548	125.0
1316	700.480339	126.0
1317	700.809086	126.0
1318	701.137788	129.0
1319	701.466446	141.0
1320	701.795059	132.0
1321	702.123627	133.0
1322	702.452151	129.0
1323	702.78063	127.0
1324	703.109065	129.0
1325	703.437455	134.0
1326	703.7658	126.0
1327	704.094101	130.0
1328	704.422357	128.0
1329	704.750569	128.0
1330	705.078735	128.0
1331	705.406857	128.0
1332	705.734935	126.0
1333	706.062968	126.0
1334	706.390956	136.0
1335	706.718899	127.0
1336	707.046797	132.0
1337	707.374651	125.0
1338	707.70246	128.0
1339	708.030225	133.0
1340	708.357944	127.0
1341	708.685619	124.0
1342	709.013249	126.0
1343	709.340835	123.0
1344	709.668375	127.0
1345	709.995871	132.0
1346	710.323322	124.0
1347	710.650728	128.0
1348	710.978089	140.0
1349	711.305405	131.0
1350	711.632677	145.0
1351	711.959904	129.0
1352	712.287085	128.0
1353	712.614222	129.0
1354	712.941314	121.0
1355	713.268361	125.0
1356	713.595364	122.0
1357	713.922321	129.0
1358	714.249233	126.0
1359	714.576101	123.0
1360	714.902923	128.0
1361	715.229701	127.0
1362	715.556434	129.0
1363	715.883121	129.0
1364	716.209764	127.0
1365	716.536362	132.0
1366	716.862914	125.0
1367	717.189422	127.0
1368	717.515885	127.0
1369	717.842302	123.0
1370	718.168675	126.0
1371	718.495003	149.0
1372	718.821285	130.0
1373	719.147523	125.0
1374	719.473715	123.0
1375	719.799862	127.0
1376	720.125965	129.0
1377	720.452022	127.0
1378	720.778034	124.0
1379	721.104001	147.0
1380	721.429923	130.0
1381	721.755799	128.0
1382	722.081631	126.0
1383	722.407417	125.0
1384	722.733158	124.0
1385	723.058854	128.0
1386	723.384505	146.0
1387	723.710111	129.0
1388	724.035671	132.0
1389	724.361187	129.0
1390	724.686657	124.0
1391	725.012081	129.0
1392	725.337461	123.0
1393	725.662795	139.0
1394	725.988084	135.0
1395	726.313328	126.0
1396	726.638527	127.0
1397	726.96368	128.0
1398	727.288788	127.0
1399	727.613851	127.0
1400	727.938868	129.0
1401	728.26384	127.0
1402	728.588767	130.0
1403	728.913648	135.0
1404	729.238484	131.0
1405	729.563275	124.0
1406	729.88802	124.0
1407	730.21272	124.0
1408	730.537375	128.0
1409	730.861984	123.0
1410	731.186548	124.0
1411	731.511066	131.0
1412	731.835539	127.0
1413	732.159967	143.0
1414	732.484349	134.0
1415	732.808685	133.0
1416	733.132977	128.0
1417	733.457222	123.0
1418	733.781423	131.0
1419	734.105577	133.0
1420	734.429687	127.0
1421	734.75375	127.0
1422	735.077769	130.0
1423	735.401741	128.0
1424	735.725669	129.0
1425	736.04955	132.0
1426	736.373387	129.0
1427	736.697177	121.0
1428	737.020922	123.0
1429	737.344622	126.0
1430	737.668275	128.0
1431	737.991884	122.0
1432	738.315446	141.0
1433	738.638963	130.0
1434	738.962435	126.0
1435	739.285861	134.0
1436	739.609241	124.0
1437	739.932575	137.0
1438	740.255864	129.0
1439	740.579107	128.0
1440	740.902305	129.0
1441	741.225457	127.0
1442	741.548563	124.0
1443	741.871623	128.0
1444	742.194638	123.0
1445	742.517607	124.0
1446	742.84053	126.0
1447	743.163408	128.0
1448	743.48624	131.0
1449	743.809026	124.0
1450	744.131766	126.0
1451	744.45446	128.0
1452	744.777109	132.0
1453	745.099712	128.0
1454	745.422269	127.0
1455	745.74478	128.0
1456	746.067246	129.0
1457	746.389665	133.0
1458	746.712039	129.0
1459	747.034367	130.0
1460	747.356649	129.0
1461	747.678885	129.0
1462	748.001076	127.0
1463	748.32322	127.0
1464	748.645319	123.0
1465	748.967371	124.0
1466	749.289378	122.0
1467	749.611339	127.0
1468	749.933254	121.0
1469	750.255123	129.0
1470	750.576946	127.0
1471	750.898723	125.0
1472	751.220454	122.0
1473	751.542139	124.0
1474	751.863778	131.0
1475	752.185371	127.0
1476	752.506918	127.0
1477	752.828419	125.0
1478	753.149874	132.0
1479	753.471283	130.0
1480	753.792646	126.0
1481	754.113963	131.0
1482	754.435234	130.0
1483	754.756459	124.0
1484	755.077637	130.0
1485	755.39877	125.0
1486	755.719857	127.0
1487	756.040897	124.0
1488	756.361891	132.0
1489	756.682839	126.0
1490	757.003741	121.0
1491	757.324597	125.0
1492	757.645407	128.0
1493	757.966171	126.0
1494	758.286888	128.0
1495	758.607559	126.0
1496	758.928184	132.0
1497	759.248763	130.0
1498	759.569296	126.0
1499	759.889782	127.0
1500	760.210222	124.0
1501	760.530616	124.0
1502	760.850964	128.0
1503	761.171265	133.0
1504	761.491521	129.0
1505	761.811729	124.0
1506	762.131892	124.0
1507	762.452008	123.0
1508	762.772078	126.0
1509	763.092102	126.0
1510	763.41208	126.0
1511	763.732011	127.0
1512	764.051895	128.0
1513	764.371734	126.0
1514	764.691526	125.0
1515	765.011272	128.0
1516	765.330971	127.0
1517	765.650624	124.0
1518	765.97023	125.0
1519	766.28979	122.0
1520	766.609304	137.0
1521	766.928771	151.0
1522	767.248192	129.0
1523	767.567567	123.0
1524	767.886895	127.0
1525	768.206176	129.0
1526	768.525411	128.0
1527	768.8446	123.0
1528	769.163742	122.0
1529	769.482838	125.0
1530	769.801887	125.0
1531	770.120889	129.0
1532	770.439845	124.0
1533	770.758755	129.0
1534	771.077618	128.0
1535	771.396435	125.0
1536	771.715204	125.0
1537	772.033928	128.0
1538	772.352605	128.0
1539	772.671235	126.0
1540	772.989818	127.0
1541	773.308355	132.0
1542	773.626846	126.0
1543	773.945289	128.0
1544	774.263687	126.0
1545	774.582037	123.0
1546	774.900341	123.0
1547	775.218598	126.0
1548	775.536809	126.0
1549	775.854972	127.0
1550	776.17309	127.0
1551	776.49116	125.0
1552	776.809184	127.0
1553	777.127161	125.0
1554	777.445091	125.0
1555	777.762975	127.0
1556	778.080811	135.0
1557	778.398602	128.0
1558	778.716345	123.0
1559	779.034041	126.0
1560	779.351691	124.0
1561	779.669294	143.0
1562	779.98685	128.0
1563	780.30436	129.0
1564	780.621822	130.0
1565	780.939238	128.0
1566	781.256607	128.0
1567	781.573929	131.0
1568	781.891204	133.0
1569	782.208433	130.0
1570	782.525614	132.0
1571	782.842749	131.0
1572	783.159837	134.0
1573	783.476878	130.0
1574	783.793871	125.0
1575	784.110818	125.0
1576	784.427719	128.0
1577	784.744572	122.0
1578	785.061378	129.0
1579	785.378137	124.0
1580	785.69485	124.0
1581	786.011515	128.0
1582	786.328133	122.0
1583	786.644705	127.0
1584	786.961229	128.0
1585	787.277706	147.0
1586	787.594137	132.0
1587	787.91052	128.0
1588	788.226856	126.0
1589	788.543146	124.0
1590	788.859388	128.0
1591	789.175583	128.0
1592	789.491731	130.0
1593	789.807832	126.0
1594	790.123886	128.0
1595	790.439893	126.0
1596	790.755852	130.0
1597	791.071765	126.0
1598	791.38763	132.0
1599	791.703449	159.0
1600	792.01922	128.0
1601	792.334944	131.0
1602	792.65062	125.0
1603	792.96625	125.0
1604	793.281833	126.0
1605	793.597368	132.0
1606	793.912856	129.0
1607	794.228297	127.0
1608	794.543691	141.0
1609	794.859037	130.0
1610	795.174336	126.0
1611	795.489588	126.0
1612	795.804793	123.0
1613	796.11995	122.0
1614	796.43506	124.0
1615	796.750123	127.0
1616	797.065139	127.0
1617	797.380107	124.0
1618	797.695028	128.0
1619	798.009902	124.0
1620	798.324728	125.0
1621	798.639507	126.0
1622	798.954239	123.0
1623	799.268923	125.0
1624	799.58356	128.0
1625	799.89815	130.0
1626	800.212692	135.0
1627	800.527187	130.0
1628	800.841634	125.0
1629	801.156034	126.0
1630	801.470386	125.0
1631	801.784692	127.0
1632	802.098949	131.0
1633	802.413159	135.0
1634	802.727322	134.0
1635	803.041438	131.0
1636	803.355505	127.0
1637	803.669526	127.0
1638	803.983499	134.0
1639	804.297424	128.0
1640	804.611302	126.0
1641	804.925132	123.0
1642	805.238915	130.0
1643	805.55265	122.0
1644	805.866338	126.0
1645	806.179978	123.0
1646	806.49357	128.0
1647	806.807115	127.0
1648	807.120613	134.0
1649	807.434063	127.0
1650	807.747465	126.0
1651	808.060819	132.0
1652	808.374126	129.0
1653	808.687386	175.0
1654	809.000597	130.0
1655	809.313761	135.0
1656	809.626878	133.0
1657	809.939947	127.0
1658	810.252968	150.0
1659	810.565941	168.0
1660	810.878867	128.0
1661	811.191745	132.0
1662	811.504575	133.0
1663	811.817357	132.0
1664	812.130092	130.0
1665	812.442779	130.0
1666	812.755419	130.0
1667	813.06801	137.0
1668	813.380554	129.0
1669	813.69305	155.0
1670	814.005498	132.0
1671	814.317898	129.0
1672	814.630251	134.0
1673	814.942556	130.0
1674	815.254813	131.0
1675	815.567022	137.0
1676	815.879183	135.0
1677	816.191297	134.0
1678	816.503362	182.0
1679	816.81538	134.0
1680	817.12735	123.0
1681	817.439272	129.0
1682	817.751146	130.0
1683	818.062972	132.0
1684	818.37475	130.0
1685	818.68648	128.0
1686	818.998163	127.0
1687	819.309797	125.0
1688	819.621383	125.0
1689	819.932922	130.0
1690	820.244412	132.0
1691	820.555855	130.0
1692	820.86725	129.0
1693	821.178596	126.0
1694	821.489895	124.0
1695	821.801145	132.0
1696	822.112348	131.0
1697	822.423502	129.0
1698	822.734609	131.0
1699	823.045667	130.0
1700	823.356677	132.0
1701	823.667639	131.0
1702	823.978554	127.0
1703	824.28942	126.0
1704	824.600238	126.0
1705	824.911007	125.0
1706	825.221729	125.0
1707	825.532403	131.0
1708	825.843028	130.0
1709	826.153606	127.0
1710	826.464135	128.0
1711	826.774616	129.0
1712	827.085049	135.0
1713	827.395433	129.0
1714	827.70577	130.0
1715	828.016058	134.0
1716	828.326298	136.0
1717	828.63649	155.0
1718	828.946633	130.0
1719	829.256729	131.0
1720	829.566776	134.0
1721	829.876775	128.0
1722	830.186725	133.0
1723	830.496628	130.0
1724	830.806482	127.0
1725	831.116287	133.0
1726	831.426045	132.0
1727	831.735754	128.0
1728	832.045415	126.0
1729	832.355027	125.0
1730	832.664591	126.0
1731	832.974107	129.0
1732	833.283575	132.0
1733	833.592994	135.0
1734	833.902364	136.0
1735	834.211687	126.0
1736	834.520961	127.0
1737	834.830186	133.0
1738	835.139363	137.0
1739	835.448492	129.0
1740	835.757572	144.0
1741	836.066604	134.0
1742	836.375587	152.0
1743	836.684522	128.0
1744	836.993409	126.0
1745	837.302247	126.0
1746	837.611036	130.0
1747	837.919777	125.0
1748	838.228469	125.0
1749	838.537113	127.0
1750	838.845709	171.0
1751	839.154256	129.0
1752	839.462754	130.0
1753	839.771204	149.0
1754	840.079605	134.0
1755	840.387958	126.0
1756	840.696262	127.0
1757	841.004518	133.0
1758	841.312724	129.0
1759	841.620883	128.0
1760	841.928992	129.0
1761	842.237054	124.0
1762	842.545066	131.0
1763	842.85303	128.0
1764	843.160945	136.0
1765	843.468811	127.0
1766	843.776629	126.0
1767	844.084398	124.0
1768	844.392119	127.0
1769	844.699791	124.0
1770	845.007414	121.0
1771	845.314988	155.0
1772	845.622514	127.0
1773	845.929991	124.0
1774	846.237419	123.0
1775	846.544798	160.0
1776	846.852129	136.0
1777	847.159411	128.0
1778	847.466644	122.0
1779	847.773828	124.0
1780	848.080964	132.0
1781	848.38805	126.0
1782	848.695088	129.0
1783	849.002077	125.0
1784	849.309017	130.0
1785	849.615909	134.0
1786	849.922751	133.0
1787	850.229545	132.0
1788	850.53629	138.0
1789	850.842986	139.0
1790	851.149633	126.0
1791	851.456231	123.0
1792	851.76278	123.0
1793	852.06928	130.0
1794	852.375732	125.0
1795	852.682134	127.0
1796	852.988488	126.0
1797	853.294792	122.0
1798	853.601048	134.0
1799	853.907254	129.0
1800	854.213412	123.0
1801	854.519521	124.0
1802	854.82558	129.0
1803	855.131591	128.0
1804	855.437552	124.0
1805	855.743465	128.0
1806	856.049328	121.0
1807	856.355143	126.0
1808	856.660908	130.0
1809	856.966625	134.0
1810	857.272292	124.0
1811	857.57791	126.0
1812	857.883479	130.0
1813	858.188999	134.0
1814	858.49447	128.0
1815	858.799892	124.0
1816	859.105265	129.0
1817	859.410588	129.0
1818	859.715863	127.0
1819	860.021088	130.0
1820	860.326264	130.0
1821	860.631391	127.0
1822	860.936469	133.0
1823	861.241497	130.0
1824	861.546476	125.0
1825	861.851407	130.0
1826	862.156287	126.0
1827	862.461119	125.0
1828	862.765901	125.0
1829	863.070635	127.0
1830	863.375319	127.0
1831	863.679953	126.0
1832	863.984539	125.0
1833	864.289075	130.0
1834	864.593561	128.0
1835	864.897999	124.0
1836	865.202387	129.0
1837	865.506726	130.0
1838	865.811015	130.0
1839	866.115256	126.0
1840	866.419446	124.0
1841	866.723588	121.0
1842	867.02768	123.0
1843	867.331723	123.0
1844	867.635716	122.0
1845	867.93966	140.0
1846	868.243555	128.0
1847	868.5474	126.0
1848	868.851195	132.0
1849	869.154942	130.0
1850	869.458639	135.0
1851	869.762286	125.0
1852	870.065884	126.0
1853	870.369432	127.0
1854	870.672931	126.0
1855	870.976381	121.0
1856	871.279781	120.0
1857	871.583131	122.0
1858	871.886432	127.0
1859	872.189684	128.0
1860	872.492886	139.0
1861	872.796038	128.0
1862	873.099141	126.0
1863	873.402194	125.0
1864	873.705198	123.0
1865	874.008152	128.0
1866	874.311057	125.0
1867	874.613911	128.0
1868	874.916717	128.0
1869	875.219473	130.0
1870	875.522179	128.0
1871	875.824835	128.0
1872	876.127442	131.0
1873	876.429999	126.0
1874	876.732507	130.0
1875	877.034964	129.0
1876	877.337373	128.0
1877	877.639731	128.0
1878	877.94204	126.0
1879	878.244299	169.0
1880	878.546508	130.0
1881	878.848668	124.0
1882	879.150778	124.0
1883	879.452838	129.0
1884	879.754848	123.0
1885	880.056809	175.0
1886	880.35872	127.0
1887	880.660581	132.0
1888	880.962392	125.0
1889	881.264154	124.0
1890	881.565865	128.0
1891	881.867527	124.0
1892	882.169139	123.0
1893	882.470702	128.0
1894	882.772214	131.0
1895	883.073676	134.0
1896	883.375089	126.0
1897	883.676452	128.0
1898	883.977765	122.0
1899	884.279028	130.0
1900	884.580241	126.0
1901	884.881404	123.0
1902	885.182517	128.0
1903	885.483581	128.0
1904	885.784594	129.0
1905	886.085557	126.0
1906	886.386471	132.0
1907	886.687335	127.0
1908	886.988148	123.0
1909	887.288912	126.0
1910	887.589625	124.0
1911	887.890289	128.0
1912	888.190903	129.0
1913	888.491466	126.0
1914	888.79198	123.0
1915	889.092443	135.0
1916	889.392857	130.0
1917	889.69322	126.0
1918	889.993533	125.0
1919	890.293797	128.0
1920	890.59401	129.0
1921	890.894173	153.0
1922	891.194286	130.0
1923	891.494349	132.0
1924	891.794361	130.0
1925	892.094324	131.0
1926	892.394237	125.0
1927	892.694099	128.0
1928	892.993911	125.0
1929	893.293673	124.0
1930	893.593385	126.0
1931	893.893047	124.0
1932	894.192658	125.0
1933	894.492219	125.0
1934	894.79173	124.0
1935	895.091191	130.0
1936	895.390602	123.0
1937	895.689962	130.0
1938	895.989272	128.0
1939	896.288532	127.0
1940	896.587742	124.0
1941	896.886901	149.0
1942	897.18601	128.0
1943	897.485069	130.0
1944	897.784077	126.0
1945	898.083035	132.0
1946	898.381943	128.0
1947	898.680801	127.0
1948	898.979608	150.0
1949	899.278364	127.0
1950	899.577071	122.0
1951	899.875727	121.0
1952	900.174333	121.0
1953	900.472888	126.0
1954	900.771393	124.0
1955	901.069847	125.0
1956	901.368251	135.0
1957	901.666605	135.0
1958	901.964908	128.0
1959	902.263161	128.0
1960	902.561363	129.0
1961	902.859515	132.0
1962	903.157616	138.0
1963	903.455667	130.0
1964	903.753668	144.0
1965	904.051618	124.0
1966	904.349517	122.0
1967	904.647366	159.0
1968	904.945164	126.0
1969	905.242912	125.0
1970	905.54061	123.0
1971	905.838256	131.0
1972	906.135853	128.0
1973	906.433398	126.0
1974	906.730893	127.0
1975	907.028338	126.0
1976	907.325731	132.0
1977	907.623075	128.0
1978	907.920367	123.0
1979	908.217609	129.0
1980	908.514801	127.0
1981	908.811941	128.0
1982	909.109032	131.0
1983	909.406071	126.0
1984	909.70306	129.0
1985	909.999998	134.0
1986	910.296885	127.0
1987	910.593722	123.0
1988	910.890508	125.0
1989	911.187243	123.0
1990	911.483928	127.0
1991	911.780561	127.0
1992	912.077144	130.0
1993	912.373677	125.0
1994	912.670158	126.0
1995	912.966589	126.0
1996	913.262969	131.0
1997	913.559298	130.0
1998	913.855577	127.0
1999	914.151804	128.0
2000	914.447981	123.0
2001	914.744107	124.0
2002	915.040182	131.0
2003	915.336206	203.0
2004	915.63218	182.0
2005	915.928102	140.0
2006	916.223974	132.0
2007	916.519794	128.0
2008	916.815564	133.0
2009	917.111283	126.0
2010	917.406951	123.0
2011	917.702569	122.0
2012	917.998135	125.0
2013	918.29365	126.0
2014	918.589114	124.0
2015	918.884528	124.0
2016	919.17989	126.0
2017	919.475202	124.0
2018	919.770462	125.0
2019	920.065672	128.0
2020	920.36083	127.0
2021	920.655938	128.0
2022	920.950994	121.0
2023	921.245999	125.0
2024	921.540954	129.0
2025	921.835857	130.0
2026	922.130709	125.0
2027	922.425511	126.0
2028	922.720261	128.0
2029	923.01496	126.0
2030	923.309608	123.0
2031	923.604205	124.0
2032	923.89875	135.0
2033	924.193245	124.0
2034	924.487688	124.0
2035	924.782081	127.0
2036	925.076422	120.0
2037	925.370712	122.0
2038	925.664951	155.0
2039	925.959139	129.0
2040	926.253275	128.0
